Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.28	It was always windy by the sea. Perfect conditions for kite flying!	Возле моря всегда было ветрено ‒ отличные\nусловия для запуска воздушного змея!	Am Meer war es immer windig. Perfekte Bedingungen also,\num einen Drachen steigen zu lassen!	Il y avait toujours du vent au bord de la mer.\nDes conditions parfaites pour faire voler un cerf-volant !	Vicino al mare c’era sempre vento:\nera il luogo perfetto per far volare un aquilone!	Sempre ventava perto do mar. Condições perfeitas para soltar pipa!	En el mar siempre había viento. ¡Perfecto para remontar cometas!	海辺⁠は​いつも⁠風⁠が​つよい⁠ので、\n​たこ​あげ⁠に⁠は​最高⁠です⁠！	Di tepi pantai cuacanya selalu berangin.\nKondisi yang sempurna untuk menerbangkan layang-layang!	Suasana di tepi pantai selalu berangin. Tepat untuk bermain layang-layang!	الريح قوية دائمًا قرب البحر. ببساطة، ظروف الشاطئ مثاليّة للعب بالطائرة الورقية!
girl.page.29	When they arrived, {NAME:P1} unraveled the kite string.	Оказавшись на море, {NAME:P1} скоренько размотала веревку.	Als sie ankamen, entwirrte {NAME:P1} die Schnur des Drachens.	Une fois arrivés, {NAME:P1} défit la ficelle du cerf-volant.	Una volta arrivati, {NAME:P1} srotolò il filo dell’aquilone.	Quando eles chegaram, {NAME:P1} desembaraçou a linha da pipa.	Cuando llegaron, {NAME:P1} desenredó el hilo de la cometa.	海辺⁠に​着く⁠と、​{NAME:P1}\nは⁠た​この⁠糸⁠を​ほぐし⁠まし⁠た。	Ketika mereka sampai di sana,\n{NAME:P1} langsung menguraikan benang layang-layang.	Apabila mereka tiba, {NAME:P1} membuka gulungan tali layang-layang.	عندما وصلا، بدأت {NAME:P1} بفكّ خيط الطائرة.
girl.page.30	“Let’s get this kite in the air!” her dad exclaimed.	«Нужно быстро-быстро бежать», ‒ сказал папа.	„Du brauchst auf jeden Fall etwas Anlauf“, sagte ihr Papa.	« Cours vite ! » lui dit son père.	«Facciamolo volare in alto!», esclamò il papà.	“Vamos colocar essa pipa para voar!”, disse seu pai.	“¡Haz que se eleve en el aire!”, exclamó su padre.	「さあ、​たこ⁠を​空⁠に​あげよ⁠う⁠！」\n​お父さん⁠は​叫び⁠まし⁠た。	“Ayo kita terbangkan layang-layang ini!” ayahnya berseru.	“Mari kita naikkan layang-layang ini ke udara!” ayahnya berseru.	هتفَ والدها: ”لنرفعها عاليًا في السماء!“
girl.page.31	{NAME:P1} ran along the sand, the kite dragging along behind her.	{NAME:P1} побежала по песку, волоча змея за собой.	{NAME:P1} lief am Strand entlang und zog den Drachen hinter ihr her.	{NAME:P1} courut le long de l’eau, le cerf-volant tirant derrière elle.	{NAME:P1} cominciò a correre sulla sabbia, tirandosi dietro l’aquilone.	Segurando a linha, {NAME:P1} correu pela areia puxando a pipa.	{NAME:P1} corría por la arena arrastrando la cometa tras ella.	{NAME:P1}​は、​たこ⁠を\n引っぱり⁠ながら、​砂浜⁠を​走り⁠ます。	{NAME:P1} berlari di sepanjang pasir pantai,\ndan layang-layang diseret di belakangnya.	{NAME:P1} berlari di sepanjang pasir pantai,\ndengan layang-layang mengekorinya dari belakang.	راحت تركض على الرّمل وتجرّ الطائرة خلفها.
girl.page.32	Suddenly, a strong gust of wind carried it up into the sky.	Но вдруг сильный порыв ветра подхватил его и поднял в небо.	Plötzlich wirbelte ihn eine starke Böe hoch in den Himmel.	Soudain, une forte rafale de vent l'emporta dans le ciel.	Improvvisamente, il vento soffiò più forte\ne portò l’aquilone in alto, verso il cielo.	De repente, uma forte rajada de vento fez com que a pipa subisse no céu.	De repente, una fuerte ráfaga de viento la elevó hasta el cielo.	すると⁠その⁠時、​つよい​風⁠が​ふい⁠て、\n​たこ⁠は​フワッ⁠と​空⁠へ​飛び⁠まし⁠た。	Tiba-tiba, embusan angin yang kencang menarik layang-layang ke langit.	Tiba-tiba, deruan angin yang kuat membawa layang-layang itu tinggi ke udara.	فجأة، هبّت ريح قويّة رفعت الطائرة إلى السماء.
girl.page.33	“Yeah!” {NAME:P1} cried. “Look, Dad! Check it out!”	«О, да! ‒ крикнула {NAME:P1}. ‒ Смотри, пап!»	„Juhu!“, rief {NAME:P1}. „Schau, Papa. Guck mal her!“	« Super ! cria {NAME:P1}. Regarde, papa ! Regarde ! »	«Che forte!», gridò {NAME:P1}. «Guarda, papà! Guarda!»	“Uhull!”, gritou {NAME:P1} cheia de alegria. “Olhe, papai! Veja isso!”	“¡Sí!”, gritó {NAME:P1}. “¡Mírala, papá! ¡Mira cómo vuela!”	「ヤッタ⁠！」​{NAME:P1}​は​叫び⁠まし⁠た。​\n「見⁠て、​お父さん⁠！⁠見⁠て​み⁠て⁠！」	“Hore!” {NAME:P1} berteriak. “Lihat, Yah! Coba lihat!”	“Wah!” {NAME:P1} berteriak. “Lihat, Ayah! Tengok di sana!”	”فعلتها!“ صاحت {NAME:P1}. ”انظر، بابا! طيّرتها!“
girl.page.34	“Great job!” exclaimed her dad.	«Круто!» ‒ весело сказал папа.	„Gut gemacht“, sagte ihr Papa.	« Bravo ! » s'écria son père.	«Bravissima!», gridò il papà.	“É isso aí!”, disse seu pai.	“¡Bien hecho!”, exclamó su papá.	「よく⁠やっ⁠た⁠！」​お父さん⁠は\n大きな⁠声⁠で​言い⁠まし⁠た。	“Keren!” ayahnya berseru.	“Bagus!” seru ayahnya.	هتف والدها: ”أحسنتِ!“
girl.page.35	After hours of kite-flying fun, they sat on the sand together,\neating ice cream and watching the boats out at sea.	Вволю наигравшись со змеем, они уселись\nна песок ‒ поесть мороженое и посмотреть на корабли далеко в море.	Nach einigen Stunden des Drachenfliegens setzten sie sich gemeinsam\nin den Sand, aßen Eiscreme und beobachteten die Boote auf dem Meer.	Après des heures de bonheur à faire voler le cerf-volant, ils s’assirent\nensemble sur le sable pour manger une glace en regardant les bateaux.	Dopo qualche ora passata a far volare l’aquilone, i due si sedettero\nsulla sabbia a mangiare un gelato e a guardare le barche sul mare.	Depois de horas de diversão soltando pipa, eles se sentaram\njuntos na areia, tomando sorvete e observando os barcos no mar.	Luego de divertirse durante horas remontando la cometa, se sentaron\njuntos en la arena, comieron un helado y miraron los barcos mar afuera.	たこ​あげ⁠を​楽しん⁠だ​あと、​{NAME:P1}​たち⁠は​砂⁠の​上⁠に​すわっ⁠て、\nアイスクリーム⁠を​食べ⁠ながら、​海⁠に​出⁠て​いる​ボート⁠を​見⁠て​い⁠まし⁠た。	Setelah beberapa jam menikmati serunya bermain layang-layang, mereka\nduduk berdua di pantai, memakan es krim dan memandang perahu di lautan.	Selepas beberapa jam bermain layang-layang, mereka duduk di atas pasir\nbersama-sama sambil makan aiskrim dan memerhatikan bot di laut.	بعد ساعات من المرح بالطائرة الورقية،\nجلسا معًا على الرمل يتناولان المثلّجات ويشاهدان القوارب تُبحر في الماء.
girl.page.36	“When my tire popped, I thought today was ruined,” said {NAME:P1}.\n“But it wasn’t at all! In fact, there was a positive side…”	«Когда лопнула шина, ‒ сказала {NAME:P1}, ‒ я подумала, что\nдень испорчен. Но всё оказалось не так плохо! Было и что-то хорошее…»	„Als mein Reifen platzte“, sagte {NAME:P1}, „dachte ich,\nder Tag wäre ruiniert. Aber das war er nicht! Es gab etwas Gutes…“	« Quand mon pneu a éclaté, dit {NAME:P1}, j’ai cru\nque la journée était fichue. Mais c'était le contraire, il y avait un côté positif… »	«Quando è scoppiata la gomma, ho pensato che sarebbe stata una brutta\ngiornata», disse {NAME:P1}. «Ma mi sbagliavo. C’era una cosa buona».	“Quando o meu pneu furou”, disse {NAME:P1}, “Eu pensei que meu dia\ntinha acabado. Mas de jeito nenhum! Na verdade, teve um lado positivo…”	“Cuando mi rueda se pinchó”, dijo {NAME:P1}, “creí que el día\nse había arruinado. ¡Pero no lo fue en absoluto! En realidad fue algo bueno…”	「タイヤ⁠が​パンク​し⁠た​とき、​今日⁠は​ダメ⁠だって​思っ⁠た⁠けど、​そう⁠じゃ​な\nかっ​た⁠わ。​もっと、​いい​事⁠も​あっ⁠た⁠し…​」​{NAME:P1}​は​言い⁠まし⁠た。	“Sewaktu ban sepeda meletup,” ujar {NAME:P1}, “Kusangka hari ini\nberantakan. Ternyata tidak sama sekali! Justru, ada sisi positifnya…”	“Semasa tayar basikal saya pecah,” kata {NAME:P1}, “saya fikir hari\nini sudah gagal. Tapi sebenarnya tidak! Malah, ada juga sisi positif…”	”عندما فرقع إطار دراجتي، ظننتُ أن ذلك أفسد متعة اليوم“ قالت {NAME:P1}.\n”لكنّه لم يفسدها! في الحقيقة، هناك جانب إيجابي لما حدث…“
girl.page.37	“…Because if it wasn’t for the puncture,\nI wouldn’t have remembered that we even had a kite!”	«…ведь если бы колесо не прокололось,\nя бы и не вспомнила, что у нас есть летающий змей!»	„…Denn wenn der Reifen nicht punktiert worden wäre,\nhätte ich mich nicht an meinen Drachen erinnert!“	« …Parce que sans la crevaison, je ne me serais pas souvenu\nque nous avions un cerf-volant ! »	«Se la gomma non fosse scoppiata,\nnon mi sarei mai ricordata di avere un aquilone!»	“…Porque se não fosse pelo furo,\neu nem iria me lembrar que a gente tinha uma pipa!”	“…porque si no hubiese sido por la pinchadura,\n¡ni siquiera me hubiera acordado que tenía una cometa!”	「…​だって、​パンク​し⁠て​い⁠なかっ⁠たら、\nたこ⁠の​事⁠さえ​覚え⁠て​い⁠なかっ⁠た​ん⁠だ​もの⁠！」	“…Karena kalau bukan karena sepedaku tertusuk paku,\naku mungkin tidak akan ingat ada layang-layang di rumah!”	“…Sebab kalau tidak kerana tayar pecah,\nsaya tidak akan ingat pun kita pernah ada layang-layang!”	”…فلولا فرقعة الإطار، لما تذكّرت طائرتي الورقية أصلاً!“
girl.page.38	Her dad smiled. “That’s right. When things go wrong,\nsometimes something even better is waiting right around the corner.”	Папа улыбнулся. «Это точно. Когда что-то идёт не так,\nобычно после этого случается что-нибудь хорошее!»	Ihr Papa lächelte. „Das stimmt. Wenn etwas schiefgeht,\ndann wartet manchmal sogar etwas Besseres auf einen.“	Son père sourit. « C'est vrai. Quand les choses vont mal,\nparfois quelque chose d'encore mieux t’attend au prochain tournant. »	Il papà le sorrise. «È vero. Quando le cose vanno male,\na volte una bella sorpresa ci aspetta proprio dietro l’angolo».	Seu pai sorriu. “É verdade, filha. Quando as coisas dão errado,\nàs vezes algo ainda melhor pode estar esperando por nós.”	Su papá sonrió. “Así es. Cuando las cosas van mal,\na veces algo aún mejor está esperando a la vuelta de la esquina”.	お父さん⁠は、​ほほえみ⁠まし⁠た。​「その⁠通り⁠だ。​うまく​いか⁠ない​とき\nでも、​すぐ⁠近く⁠で、​もっと⁠いい​事⁠が​待っ⁠て​いる​こと⁠も​ある​ん⁠だ⁠よ」	Ayahnya tersenyum. “Benar. Ketika sesuatu tidak berjalan sesuai rencana,\nkadang-kadang ada sesuatu yang lebih baik yang menunggu kita.”	Ayahnya tersenyum. “Betul. Apabila sesuatu yang tidak elok berlaku,\nkadang-kadang sesuatu yang lebih baik akan berlaku.”	ابتسم والدها وقال: ”هذا صحيح يا ابنتي. أحيانًا، تحرفنا العثرات\nنحو طريق أخير وأجمل، فالمثل القديم يقول: رُبَّ ضارّة نافعة“.
girl.page.39	“Thanks for a really great day, Dad,” said {NAME:P1}.\n“Maybe tomorrow we can cycle here again and bring the kite, too.”	«Спасибо за чудесный день, пап», ‒ сказала {NAME:P1}.\n«Давай завтра опять приедем сюда. И захватим летающего змея!»	„Danke für den tollen Tag, Papa“, sagte {NAME:P1}. „Vielleicht\nkönnen wir morgen ja Rad fahren und den Drachen mitnehmen.“	« Merci pour cette journée formidable, papa, dit {NAME:P1}.\nDemain on pourra peut-être faire du vélo ici et amener le cerf-volant. »	«È stata una giornata fantastica, papà, grazie!» disse {NAME:P1}.\n«Magari domani facciamo un giro in bici e ci portiamo anche l’aquilone!»	“Obrigada por esse dia ótimo, papai”, disse {NAME:P1}. “De repente\namanhã a gente pode pedalar por aqui de novo e também trazer a pipa.”	“Gracias, papá, por un día realmente fantástico”, dijo {NAME:P1}.\n“Quizás mañana podamos volver en bicicleta y también traer la cometa”.	「お父さん、​ありがとう⁠！⁠楽しい​一⁠日⁠だっ⁠た⁠わ」​{NAME:P1}​は​言い​ま\nし​た。​「明日、​ここ⁠まで​自転車⁠で​来る​の⁠も​いい⁠ね。​たこ⁠も​持っ⁠て⁠ね」	“Terima kasih untuk hari yang luar biasa, Yah,” ujar {NAME:P1}.\n“Mungkin besok kita bisa main sepeda lagi di sini sekalian main layangan.”	“Terima kasih untuk hari yang amat hebat, Ayah,” kata {NAME:P1}.\n“Esok bolehlah kita naik basikal di sini lagi dan bawa layang-layang.”	”شكرًا على هذا اليوم الرائع يا بابا“ قالت {NAME:P1}. ”ما رأيك أن نعود\nغدًا لركوب الدراجات هنا؟ وربّما نحضر الطائرة الورقية معنا أيضًا“.
spotlight.keywords	kite,воздушный,змей,										
tags.for.filters											
