Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.12	“This looks amazing! May I help hang the garlands?”\n{NAME:P1} asked the ant tying the stems. “I’m a very good helper.”	«Выглядит восхитительно! Можно помочь вам с гирляндами?\n‒ {NAME:P1} спросила муравьиху. ‒ Я хорошая помощница».	„Das sieht toll aus! Kann ich euch helfen, die Girlanden aufzuhängen?“,\nfragte {NAME:P1} eine Ameise. „Ich bin eine gute Helferin.“	« C’est magnifique ! dit {NAME:P1}.\nJe peux aider à accrocher les guirlandes ? Je peux être très utile ! »	«Che meraviglia! Posso aiutare ad appendere le ghirlande?», chiese\n{NAME:P1} alla formica che legava gli steli. «Sono un’ottima aiutante».	“Isso está ficando incrível! Posso ajudar a pendurar os trevos?”, perguntou\n{NAME:P1} a uma das formigas. “Eu sou uma ótima ajudante.”	“¡Esto es fantástico! ¿Puedo ayudar a colgar las guirnaldas?”, preguntó\n{NAME:P1} a la hormiga mas cercana. “Soy muy buena ayudante”.	「すごい⁠！⁠花輪⁠を​つるす​の⁠を​手伝っ⁠て⁠も​いい⁠？」​{NAME:P1}​は、\nくき⁠を​結ん⁠で​いる​アリ⁠に​聞き⁠まし⁠た。​「お手伝い⁠が​得意⁠な​の」	“Ini bagus! Boleh kubantu menggantung karangan bunga?” {NAME:P1}\nbertanya pada semut yang sedang mengikat dahan. “Aku pintar membantu.”	“Hebat sekali! Boleh saya tolong sangkut kalungan?” {NAME:P1} bertanya\nkepada semut yang mengikat tangkai. “Saya pembantu yang amat bagus.”	”ما أجملها!“ تعجّبت {NAME:P1} ثم سألت النملة التي تربط السويقات معًا:\n”أتسمحن لي بتعليق الأكاليل معكنّ؟ إنّي أحب مساعدة الغير كثيرًا!“
girl.page.13	The tall ant smiled. “Thank you for wanting to help,” she said.\n“But we are very busy. Maybe when you are taller.”	Муравьиха улыбнулась. «Молодец, что хочешь помочь, ‒ сказала она,\n‒ но мы сейчас слишком заняты. Может быть, когда подрастёшь».	Die große Ameise lächelte. „Danke, dass du helfen möchtest“, sagte sie.\n„Aber wir sind sehr beschäftigt. Vielleicht wenn du größer bist.“	La grande fourmi sourit. « Merci de proposer ton aide, dit-elle.\nMais nous sommes très occupées. Peut-être quand tu seras plus grande. »	La formica sorrise. «Grazie per l’offerta», disse.\n«Ma siamo molto occupati. Forse quando sarai più alta».	A formiga alta sorriu. “Obrigada por oferecer ajuda”, ela disse.\n“Mas a gente está muito ocupada. Talvez quando você ficar mais alta.”	La espigada hormiga sonrió. “Gracias por la voluntad de ayudar”, contestó.\n“Pero ahora estamos ocupadas. Quizás cuando seas más alta”.	背⁠の​高い​アリ⁠は​ニッコリ⁠し⁠て、​言い⁠まし⁠た。​「そう⁠言っ⁠て​くれ⁠て​ありが\nとう。​でも⁠私⁠たち⁠は​とても⁠忙しい⁠の。​もっと⁠背⁠が​伸び⁠たら​手伝っ⁠て⁠ね」	Semut yang tinggi tersenyum. “Terima kasih sudah ingin membantu,” ujarnya.\n“Tapi kami sangat sibuk. Mungkin nanti kalau kamu sudah lebih tinggi.”	Semut tinggi tersenyum. “Terima kasih kerana mahu membantu,” katanya.\n“Tapi kami sangat sibuk. Mungkin apabila kamu lebih tinggi nanti.”	ابتسمت النملة الطويلة وقالت: ”شكرًا لأنّكِ تريدين المساعدة،\nلكننا مشغولات جدًا الآن. يمكنكِ مساعدتنا عندما تصبحين أطول“.
girl.page.14	{NAME:P1} sighed again and walked toward the music chamber.\n“There must be something I can do to help!”	{NAME:P1} снова вздохнула и направилась к музыкальному залу.\n«Но ведь есть же что-то, с чем я могу помочь!»	{NAME:P1} seufzte erneut und ging in Richtung des Musikzimmers.\n„Dort muss es etwas geben, bei dem ich helfen kann!“	{NAME:P1} soupira à nouveau et reprit son chemin vers la salle\nde musique. « Il doit bien y avoir quelque chose que je puisse faire ! »	{NAME:P1} sospirò di nuovo e andò verso la stanza della musica.\n«Dev’esserci qualcosa che posso fare per dare una mano!»	{NAME:P1} respirou fundo de novo e seguiu em direção\nà sala de música. “Com certeza vou poder ajudar com alguma coisa!”	{NAME:P1} suspiró nuevamente y se dirigió hacia el salón\ndesde dónde provenía la música. “¡Debe haber algo en lo que pueda ayudar!”	{NAME:P1}​は、​また⁠フーッ⁠と​ため息⁠を​つい⁠て、​歌⁠が​聞こえる​方⁠へ\n歩い⁠て​いき⁠まし⁠た。​「何⁠か​私⁠に⁠も​できる​こと⁠が​ある​はず⁠！」	{NAME:P1} mendesah lagi, kemudian berjalan menuju ruang musik.\n“Pasti ada sesuatu yang bisa kubantu!”	{NAME:P1} mengeluh lagi dan berjalan ke arah bilik muzik.\n“Mesti ada sesuatu di sana yang boleh saya bantu!”	تنهّدت {NAME:P1} مجدّدًا وأكملت باتجاه حجرة الموسيقى وهي تفكّر:\n”لا بدّ من وجود مهمّة أستطيع إنجازها!“
girl.page.15	When {NAME:P1} reached the music chamber, the ant choir was gone.\nThere was only the old choir director who was rolling up his music.	Войдя в музыкальный зал, {NAME:P1} обнаружила, что хора там\nуже нет. Остался только старый дирижёр, да и тот уже убирал свои ноты.	Als {NAME:P1} das Musikzimmer erreichte, war der Ameisenchor nicht da.\nNur der alte Chordleiter war dort, der seine Notenblätter weglegte.	Quand {NAME:P1} entra dans la salle de musique,\nseul s’y trouvait le vieux directeur de chorale qui rangeait ses partitions.	Quando {NAME:P1} arrivò nella stanza della musica,\nil coro non c’era più. C’era solo il vecchio direttore che arrotolava gli spartiti.	Quando {NAME:P1} chegou à sala de música, todas as formigas\ndo coro já tinham ido embora. Só restava o velho maestro e suas partituras.	Cuando llegó a la sala de música el coro de hormigas ya se había ido.\nEstaba sólo el viejo director del coro, enrollando las partituras.	{NAME:P1}​が​音楽⁠の​部屋⁠に​着く⁠と、​アリ⁠の​合唱⁠団⁠は​もう⁠い⁠ませ⁠ん⁠でし⁠た。\n楽譜⁠を​かたず⁠け⁠て​いる​年寄り⁠の​指揮⁠者⁠が​いる⁠だけ⁠でし⁠た。	Saat {NAME:P1} sampai ke ruang musik, paduan suara sudah bubar.\nHanya ada direktur paduan suara tua yang sedang menggulung notasi musiknya.	Apabila {NAME:P1} sampai ke bilik muzik, koir semut telah berlalu.\nHanya ada pengarah koir yang tua sedang menggulung not muziknya.	لمّا وصلت {NAME:P1} إلى حجرة الموسيقى، كانت جوقة النمل قد رحلت.\nلم يكن هناك سوى مدير الجوقة العجوز يُلملم نوتاته الموسيقيّة.
girl.page.16	“May I please join the birthday celebration choir?” {NAME:P1} asked\nthe old ant. “I have heard the song so much I know it by heart.”	«Можно мне поучаствовать в хоре на день рождения Королевы? ‒ спросила\n{NAME:P1} старого муравья. ‒ Я уже выучила эту песню наизусть».	„Kann ich bitte beim Chor mitmachen?“, fragte {NAME:P1} die alte Ameise.\n„Ich habe das Lied so oft gehört, ich kenne es auswendig.“	« Est-ce que je peux participer à la chorale ? demanda {NAME:P1}.\nJ’ai entendu la chanson tellement de fois que je la connais par cœur. »	«Posso unirmi al coro per il compleanno?», chiese {NAME:P1}\nalla vecchia formica. «Ho sentito la canzone così tanto che la so a memoria».	“Por favor, posso fazer parte no coro de celebração de aniversário?\nJá ouvi a música tantas vezes, que já sei de cor”, disse {NAME:P1}.	“¿Puedo unirme al coro para la fiesta?” preguntó {NAME:P1} a la vieja\nhormiga. “He escuchado la canción tantas veces que la sé de memoria”.	「お⁠誕生⁠日⁠を​祝う​合唱⁠団⁠に​入れ⁠て​もらえる⁠？」​{NAME:P1}​は​年寄り⁠の\nアリ⁠に​聞き⁠まし⁠た。​「何⁠度⁠も​聞い⁠て​いる⁠から、​ぜんぶ​歌える⁠わ」	“Bolehkah aku ikut paduan suara perayaan ulang tahun?” {NAME:P1}\nbertanya ke semut tua. “Aku sering mendengar lagunya, jadi aku hapal.”	“Bolehkah saya menyertai koir sambutan hari lahir?” {NAME:P1} bertanya\nsemut tua. “Saya sudah sering mendengar lagu ini hingga hafal.”	سألت {NAME:P1} العجوز: ”من فضلك، هل تسمحين لي بالانضمام إلى\nجوقة عيد الميلاد؟ لقد سمعت الأغنية مرارًا وأحفظها عن ظهر قلب“.
girl.page.17	The old ant patted {NAME:P1} on the head and said, “We only allow\ngrown-up ants to sing for Her Majesty. Everything must be perfect.”	Муравей погладил {NAME:P4} по голове. «Мы разрешаем петь\nдля Её Величества только взрослым муравьям. Всё должно быть идеально».	Die Ameise tätschelte den Kopf von {NAME:P1} und sagte: „Nur\nerwachsene Ameisen dürfen für Ihre Majestät singen. Alles muss perfekt sein.“	La vieille fourmi dit gentiment à {NAME:P1} : « Seules les fourmis\nadultes peuvent chanter pour Sa Majesté. Tout doit être parfait. »	La formica diede a {NAME:P1} un buffetto e disse: «Solo le formiche\nadulte possono cantare per Sua Maestà. Dev’essere tutto perfetto».	O velho maestro passou a mão na cabeça de {NAME:P1} e respondeu:\n“Só formigas adultas podem cantar para a rainha. Tudo deve ser perfeito.”	La vieja hormiga palmeó la cabeza de {NAME:P1} y dijo “Sólo las\nhormigas adultas le pueden cantar a Su Majestad. Todo debe ser perfecto”.	年寄り⁠の​アリ⁠は​{NAME:P1}​の​頭⁠を​なで⁠て​言い⁠まし⁠た。​「女王⁠の​ため⁠に​歌え\nる​の⁠は​大人⁠の​アリ⁠だけ⁠じゃ。​すべて​完璧⁠じゃ⁠ない⁠と​いけ⁠ない​ん⁠じゃ⁠よ」	Semut tua menepuk kepala {NAME:P1}, lalu berkata, “Kami hanya mengizinkan\nsemut dewasa yang bernyanyi untuk Ratu. Semuanya harus sempurna.”	Semut tua menepuk kepala {NAME:P1} dan berkata, “Kami cuma benarkan\nsemut dewasa menyanyi untuk Baginda Ratu. Semuanya mesti sempurna.”	ربّتت النملة العجوز على رأس {NAME:P1} قائلةً: ”لا نسمح إلّا للنّملات\nالبالغات بالغناء لصاحبة الجلالة. يجب أن تكون كلّ النغمات مثاليةً تمامًا“.
girl.page.18	“But what can I do to help?” {NAME:P1} asked.\n“It seems I’m too weak, small, and young to do anything to honor the queen!”	«Но чем же я могу помочь? ‒ спросила {NAME:P1}.\n‒ Кажется, я слишком маленькая, чтобы сделать что-то для Королевы».	„Aber wie kann ich helfen?“, fragte {NAME:P1}. „Es scheint,\nich bin zu schwach, klein und zu jung, um die Königin ehren zu können!“	« Mais que puis-je faire ? demanda {NAME:P1}. Je suis trop faible,\npetite et jeune pour faire quoi que ce soit pour honorer la reine ! »	«Ma cosa posso fare per aiutare?», chiese {NAME:P1}. «A quanto\npare sono troppo debole, piccola e giovane per fare qualcosa per la regina!»	“Mas como eu poderia ajudar?”, perguntou {NAME:P1}. “Parece que\neu sou fraca, pequena e nova demais para ajudar na homenagem à rainha!”	“Pero, ¿qué puedo hacer para ayudar”, preguntó {NAME:P1}.\n“¡Parece que soy demasiado débil, pequeña o joven para honrar a la reina!”	「じゃあ、​私⁠に​できる​こと⁠は⁠？」​{NAME:P1}​は​聞き⁠まし⁠た。​「私⁠は​弱\nく​て、​小さく⁠て、​若い⁠から、​女王⁠の​ため⁠に​できる​こと⁠が​何⁠も​ない⁠の⁠！」	“Tapi apa yang bisa kubantu?” tanya {NAME:P1}. “Tampaknya aku terlalu\nlemah, kecil, dan muda untuk berbuat sesuatu demi menghormati Ratu!”	“Tapi apa yang boleh saya bantu?” {NAME:P1} bertanya. “Nampaknya saya\nterlalu lemah, kecil dan muda bagi membuat apa-apa untuk permaisuri!”	فسألت {NAME:P1}: ”لكن، أهناك أي مهمّة أستطيع إنجازها؟ يبدو\nأنني أضعف وأقصر وأصغر من تقديم أي شيء تكريمًا للملكة!“
girl.page.19	The old ant smiled at {NAME:P1}. “That is very noble of you.\nWhy don’t you run above ground and see if they need any help gathering food?”	«Очень благородно с твоей стороны, муравьишка. Может, ты выберешься\nиз муравейника и посмотришь, не нужна ли помощь в приготовлении еды?»	Die Ameise lächelte {NAME:P1} an. „Das ist ehrenwert von dir. Geh doch\nnach oben und schau, ob sie Hilfe beim Sammeln des Essens brauchen.“	La vieille fourmi sourit à {NAME:P1}. « Pourquoi ne te rend-tu\npas à la surface pour aider avec la récolte de nourriture ? »	La vecchia formica sorrise a {NAME:P1}. «È bello da parte tua.\nPerché non vai fuori a vedere se hanno bisogno d’aiuto a raccogliere cibo?»	O maestro-formiga sorriu. “Isso é muito nobre da sua parte. Por que\nvocê não vai à superfície para ver se eles precisam de ajuda com a comida?”	La vieja hormiga sonrió. “Es muy noble de tu parte. ¿Por qué no vas arriba,\na la superficie, y ves si necesitan ayuda para buscar comida?”	年寄り⁠の​アリ⁠は​ニッコリ⁠と​笑い⁠まし⁠た。​「立派⁠じゃ。​外⁠に​出⁠て、\n食べ物⁠を​集める⁠のに​助け⁠が​必要⁠か​どう⁠か​見⁠て​き⁠たら​どう⁠じゃ⁠？」	Semut tua tersenyum pada {NAME:P1}. “Mulia sekali. Coba lari di atas tanah,\nlihat apakah mereka butuh bantuan untuk mengumpulkan makanan?”	Semut tua tersenyum kepada {NAME:P1}. “Kamu amat mulia. Pergilah ke atas tanah,\nmungkin mereka perlukan bantuan bagi mengumpulkan makanan?”	تبسّمت العجوز في وجه {NAME:P1} وقالت: ”غايتكِ نبيلة حقًا. ما رأيكِ\nبأن تخرجي إلى السطح وتسألي إذا كانوا يحتاجون مساعدة في جمع الطعام؟“
girl.page.20	{NAME:P1} hadn’t thought of that!\nShe climbed nimbly up to the anthill opening and looked around.	{NAME:P3} эта мысль не приходила в голову!\nОна проворно выбралась наружу и огляделась.	Daran hatte {NAME:P1} nicht gedacht!\nFlink kletterte sie zur Öffnung des Ameisenhügels und schaute sich um.	{NAME:P1} n’avait pas pensé à ça !\nElle grimpa habilement hors de la fourmillière et regarda autour d’elle.	{NAME:P1} non ci aveva pensato!\nSi arrampicò agilmente fino in cima al formicaio e si guardò intorno.	{NAME:P1} não tinha pensado nisso!\nEla subiu rapidinho até a abertura do formigueiro e deu uma olhada ao redor.	¡{NAME:P1} no había pensado en eso!\nÁgil, subió hasta la entrada del hormiguero y miró a su alrededor.	食べ物⁠の​こと⁠は​思いつき⁠ませ⁠ん⁠でし⁠た⁠！​{NAME:P1}​は\nすばやく​アリ⁠の​巣⁠の​入り口⁠まで​登り、​あたり⁠を​見回し⁠まし⁠た。	{NAME:P1} tidak terpikirkan hal itu! Dia memanjat dengan gesit\nke pintu sarang semut dan melihat-lihat ke sekelilingnya.	{NAME:P1} tidak terfikirkan hal itu! Dia mendaki dengan lincah\nke pintu busut semut dan memerhatikan keadaan sekeliling.	لم يخطر ذلك على بال {NAME:P1}!\nتسلّقت برشاقة إلى فتحة عشّ النمل ونظرت حولها.
girl.page.21	“That’s why I heard marching!” she thought,\nfollowing the ants who were collecting food.	«Так вот почему я слышала маршировку!» ‒ воскликнула она,\nнаблюдая за муравьями, которые несли еду.	„Deshalb habe ich die Marschiergeräusche gehört!“,\ndachte sie und folgte den Ameisen, die Essen sammelten.	« C’est pour ça que j’ai entendu les pas ! »\npensa-t-elle en suivant les fourmis qui récoltait la nourriture.	«Ecco perché sentivo marciare!»,\npensò, seguendo le formiche che stavano raccogliendo il cibo.	“Ah, então foi por isso que ouvi aqueles passos!”,\nela pensou, seguindo as formigas que estavam coletando comida.	“¡Es por eso que escuchaba tantos pasos marchando!”\npensó, yendo tras las hormigas que estaban recolectando comida.	「だから⁠行進​する​音⁠が​聞こえ⁠た⁠の⁠ね⁠！」​{NAME:P1}​は​そう⁠思い⁠ながら、\n食べ物⁠を​集め⁠て​いる​アリ⁠の​後⁠を​つい⁠て​いき⁠まし⁠た。	“Itu sebabnya aku mendengar suara berbaris!” katanya dalam hati,\nsambil mengikuti para semut yang sedang mengumpulkan makanan.	“Itulah sebabnya saya dengar orang berkawat!”\ndia berfikir, mengikuti semut yang sedang mengumpulkan makanan.	”إذن هذا مصدر دبيب الأقدام الذي سمعته!“\nحدّثت نفسها وهي تتبع النملات اللواتي يجمعن الطعام.
girl.page.22	{NAME:P1} climbed onto a bowl of strawberries.\n“Surely I’m strong enough to carry one of these,” she supposed.	{NAME:P1} забралась на миску с земляникой.\n«Я уж точно достаточно сильна, чтобы поднять эти ягоды».	{NAME:P1} kletterte auf eine Schale Erdbeeren.\n„Bestimmt bin ich stark genug, eine davon zu tragen“, mutmaßte sie.	{NAME:P1} grimpa sur un bol de fraises, et se dit :\n« Je suis sûr d’être assez forte pour en porter une. »	{NAME:P1} si arrampicò su una ciotola di fragole.\n«Di sicuro sono abbastanza forte da portare una di queste», si disse.	{NAME:P1} subiu em uma tigela de morangos.\n“Com certeza eu sou forte o suficiente para carregar um deles”, ela imaginou.	{NAME:P1} trepó a un cuenco con fresas.\n“Seguramente soy lo suficientemente fuerte para llevarlas”, barruntó.	{NAME:P1}​は​イチゴ⁠の​入っ⁠た​ボウル⁠に​登り⁠まし⁠た。​「きっと⁠私⁠は、\nイチゴ⁠を​運べる⁠くらい​強い⁠の⁠よ」​{NAME:P1}​は​そう⁠思い⁠まし⁠た。	{NAME:P1} menaiki mangkuk berisi stroberi.\n“Pasti aku cukup kuat untuk mengangkat ini,” pikirnya.	{NAME:P1} mendaki ke atas semangkuk strawberi. “Tentunya saya\ncukup kuat untuk membawa sebiji daripadanya,” dia mengagak.	تسلّقت {NAME:P1} وعاء مليئًا بالفراولة.\nتصوّرت في نفسها: ”لا بدّ أني قويّة كفاية لحمل ثمرة واحدة“.
girl.page.23	{NAME:P1} tried to pick up the smallest berry. But it wouldn’t budge.	{NAME:P1} попыталась приподнять самую маленькую ягодку,\nно та и не сдвинулась с места.	{NAME:P1} versuchte, die kleine Beere aufzuheben.\nAber sie wollte sich nicht bewegen.	{NAME:P1} essaya de soulever la plus petite fraise.\nMais celle-ci ne bougea pas.	{NAME:P1} provò a sollevare\nla fragola più piccola. Ma quella non si mosse.	{NAME:P1} tentou pegar o menor moranguinho que viu,\nmas ela nem conseguia sair do lugar.	{NAME:P1} trató de recoger la más pequeña. Pero no se movió.	{NAME:P1}​は​一番​小さな⁠イチゴ⁠を​持ち上げよ⁠う⁠と​し⁠まし⁠た。\nしかし、​イチゴ⁠は​動き⁠ませ⁠ん。	{NAME:P1} mencoba mengambil buah beri yang terkecil.\nTapi buah beri itu tidak bergerak.	{NAME:P1} cuba mengangkat beri paling kecil.\nNamun beri itu tidak berganjak.	حاولت {NAME:P1} حمل أصغر فراولة، لكنها لم تتزحزح.
girl.page.24	“Hey!” said a strong ant, climbing onto the bowl.\n“Run along back to the anthill! It’s about to storm!”	«Эй, ‒ крикнул ей сильный муравей, взобравшись на миску.\n‒ Беги-ка поскорей в муравейник! Сейчас польёт дождь!»	„Hey!“, sagte eine starke Ameisen, die gerade auf die Schale kletterte.\n„Schnell zurück zum Ameisenhügel! Es wird gleich einen Sturm geben!“	« Hé ! dit une grande fourmi en grimpant sur le bol.\nRedescend dans la fourmillière ! Un orage arrive ! »	«Ehi!», disse una formica forzuta che si arrampicava sulla ciotola.\n«Ritorna in fretta nel formicaio! Sta per arrivare un temporale!»	“Ei!”, disse uma formiga forte enquanto subia na tigela.\n“Volte correndo para o formigueiro! Vai cair uma tempestade!”	“¡Oye!”, dijo una fornida hormiga trepando al cuenco.\n“¡Corre de vuelta al hormiguero! ¡Va a arreciar una tormenta!”	「おい⁠！」​一⁠匹⁠の​強い​アリ⁠が​ボウル⁠の​上⁠に​登っ⁠て​き⁠まし⁠た。\n「アリ⁠の​巣⁠まで​逃げろ⁠！⁠嵐⁠が​来る⁠ぞ⁠！」	“Hey!” ujar seekor semut yang kuat, sambil memanjat ke mangkuk itu.\n“Larilah kembali ke sarang! Sebentar lagi turun badai!”	“Hei!” kata semut kuat, mendaki ke atas mangkuk.\n“Baliklah semula ke busut! Ribut akan berlaku tidak lama lagi!”	”أنتِ!“ صاحت نملة قويّة وهي تتسلّق إلى الوعاء:\n”عودي إلى العشّ! ستهبّ عاصفة قريبًا!“
girl.page.25	{NAME:P1} tried to lift the strawberry again.\n“I just want to help,” she grunted.	{NAME:P1} сделала ещё одну попытку поднять ягоду земляники.\n«Я просто хочу помочь», ‒ пробормотала она.	{NAME:P1} versuchte erneut, die Erdbeere hochzuheben.\n„Ich wollte doch nur helfen“, grummelte sie.	{NAME:P1} essaya à nouveau de soulever la fraise\net dit en grognant : « Je veux juste aider »	{NAME:P1} provò di nuovo a sollevare la fragola.\n«Voglio solo aiutare», grugnì.	{NAME:P1} tentou levantar o morango mais uma vez.\n“Eu só quero ajudar”, ela resmungou.	{NAME:P1} trató de levantar la fresa otra vez.\n“Sólo quiero ayudar”, refunfuñó.	{NAME:P1}​は​もう一度⁠イチゴ⁠を​持ち上げよ⁠う⁠と​し⁠まし⁠た。\n「ただ⁠手伝い⁠たい​の⁠よ」​{NAME:P1}​は​言い⁠まし⁠た。	{NAME:P1} mencoba mengangkat lagi stroberi itu.\n“Aku hanya ingin membantu,” dia menggerutu.	{NAME:P1} cuba mengangkat strawberi itu lagi.\n“Saya cuma mahu membantu,” dia mendengus.	حاولت {NAME:P1} حمل الفراولة مجددًا وهمهمت: ”أريد المساعدة فحسب“.
girl.page.26	The strong ant easily picked up the berry.\n“The best way to help is to get out of the way. We are in a big…”	Сильный муравей легко взвалил ягоду на плечо.\n«Лучшая помощь – не мешать. Мы тут все очень…»	Die starke Ameise hob mit Leichtigkeit die Beere hoch. „Die beste Möglichkeit\nzu helfen, ist es, aus dem Weg zu gehen. Wir haben es…“	La grande fourmi souleva facilement la fraise. « La meilleure façon d’aider\nest de nous laisser travailler. Nous avons de gros… »	La formica forzuta sollevò facilmente la fragola.\n«Il modo migliore di aiutare è se ti togli di mezzo. Andiamo proprio di f…»	A formiga forte pegou o morango sem precisar de muito esforço.\n“A melhor forma de ajudar é saindo do caminho. A gente tem uma grande…”	La hormiga forzuda levantó la fresa fácilmente. “La mejor manera\nde ayudar es mantenerse fuera del camino. Tenemos un gran…”	強い​アリ⁠は​ヒョイッ⁠と​イチゴ⁠を​持ち上げ⁠まし⁠た。\n「一番⁠の​手助け⁠は、​じゃま⁠を​し⁠ない​こと⁠だ。​俺⁠たち⁠は​大きな…​」	Semut yang kuat itu mengangkat buah beri dengan mudah.\n“Cara terbaik untuk membantu adalah dengan minggir. Kami sedang…”	Semut kuat mengangkat beri itu dengan mudah. “Cara terbaik\nuntuk membantu adalah dengan pergi dari sini. Kami sedang bekerja keras…”	رفعت النملة القويّة الفراولة بسهولة وقالت:\n”ستكونين مفيدةً جدًا إذا أفسحتِ لي الطريق. أمامنا الكثير من…“
girl.page.27	Suddenly the ant dropped his berry and bowed. “Your Majesty!”	Внезапно муравей сбросил ягоду\nобратно в миску и поклонился. «Ваше Величество!»	Plötzlich ließ die Ameise ihre Beere fallen und verbeugte sich. „Eure Majestät!“	Soudain la fourmi laissa tomber la fraise et se prosterna. « Votre Majesté ! »	Improvvisamente la formica lasciò cadere la fragola\ne s’inchinò. «Vostra Maestà!»	De repente, a formiga deixou seu morango cair e se curvou. “Sua Majestade!”	De repente, la hormiga dejó caer la fresa y se postró. “¡Su Majestad!”	突然、​アリ⁠は​イチゴ⁠を​落とし、\n​頭⁠を​下げ⁠まし⁠た。​「女王⁠様⁠！」	Tiba-tiba semut itu menjatuhkan beri yang diangkatnya,\nlalu membungkuk. “Yang Mulia!”	Tiba-tiba semut itu meletakkan berinya dan tunduk hormat. “Baginda Ratu!”	فجأةً أفلتت النملة ثمرتها وانحنت قائلةً: ”صاحبة الجلالة!“
girl.page.28	{NAME:P1} turned and saw an ant standing on the bowl behind her.\nThe ant was wearing a crown!	{NAME:P1} обернулась и увидела муравьиху,\nстоявшую позади неё. Её голова была увенчана короной!	{NAME:P1} drehte sich um und sah eine Ameise,\ndie auf der Schale hinter ihr stand. Die Ameise trug eine Krone!	{NAME:P1} se retourna et vit une fourmi\nqui se tenait sur le bol derrière elle. La fourmi portait une couronne !	{NAME:P1} si girò e vide in piedi sulla ciotola\ndietro di sè una formica con una corona in testa!	{NAME:P1} se virou e percebeu que, atrás dela, na mesma tigela,\ntinha uma outra formiga. E ela estava usando uma coroa!	{NAME:P1} se dio vuelta y vio una hormiga parada en el cuenco,\ndetrás de ella. ¡La hormiga lucía una corona!	{NAME:P1}​が​強い​アリ⁠の​後ろ⁠を​見る⁠と、​ボウル⁠の​上⁠に\n1⁠匹⁠の​アリ⁠が​立っ⁠て​い⁠まし⁠た。​その⁠アリ⁠は​王冠⁠を​かぶっ⁠て​い⁠まし⁠た⁠！	{NAME:P1} berbalik dan melihat seekor semut\nyang berdiri di mangkuk di belakangnya. Semut itu memakai mahkota!	{NAME:P1} berpaling dan melihat seekor semut berdiri\ndi atas mangkuk di belakangnya. Semut itu memakai mahkota!	استدارت {NAME:P1} فإذا بنملة تعتلي الوعاء خلفها. كانت النملة ترتدي تاجًا!
girl.page.29	“Your Majesty!” {NAME:P1} cried, bowing low.	«Ваше Величество!» ‒ воскликнула {NAME:P1}, низко кланяясь.	„Eure Majestät!“, rief {NAME:P1} und verbeugte sich.	« Votre Majesté ! » cria {NAME:P1} en se prosternant à son tour.	«Vostra Maestà!», gridò {NAME:P1}, facendo un inchino.	“Sua Majestade!”, disse {NAME:P1}, curvando-se à rainha.	“¡Su majestad!”, exclamó {NAME:P1} inclinándose levemente.	「女王⁠様⁠！」​{NAME:P1}\nは​頭⁠を​下げ⁠て​言い⁠まし⁠た。	“Yang Mulia!” {NAME:P1} menangis, membungkuk dalam-dalam.	“Baginda Ratu!” {NAME:P1} terjerit, sambil menunduk penuh hormat.	”صاحبة الجلالة!“ هتفت {NAME:P1} وانحنت بإجلال.
girl.page.30	“Hello, little ant. I am out choosing the food for my birthday menu.\nWhy do you look so sad? No one should be sad for my celebration.”	«Здравствуй, муравьишка. Я выбираю угощения для праздничного стола.\nА почему ты такая грустная? Никто не должен грустить в мой праздник».	„Hallo, kleine Ameise. Ich suche mir Essen für meine Feier aus.\nWarum schaust du so traurig? Niemand sollte bei meiner Feier traurig sein.“	« Bonjour, petite. Je suis en train de choisir mon menu d’anniversaire.\nPourquoi si triste ? Personne ne devrait être triste aujourd’hui. »	«Ciao, formichina. Sto scegliendo il cibo per il menù del mio compleanno.\nPerché sei così triste? Nessuno dovrebbe essere triste alla mia festa».	“Olá, formiguinha. Estou escolhendo os pratos para o cardápio do meu\naniversário. Mas por que essa cara toda triste? Não combina com a ocasião.”	“Hola, pequeña hormiga. Estoy eligiendo la comida del menú de mi\ncumpleaños. ¿Por qué estás triste? Nadie debería estar triste por mi fiesta”.	「こんにちは、​小さな⁠アリ⁠さん。​私⁠は​誕生⁠日⁠の​食べ物⁠を​選ん⁠で​いる​とこ\nろ​よ。​どうして⁠悲し⁠そう⁠な⁠の⁠？⁠私⁠の​お祝い⁠に​悲しい​顔⁠を​し⁠て⁠は​ダメ⁠よ」	“Hai, semut kecil. Aku keluar untuk memilih makanan menu ulang tahunku.\nMengapa kamu terlihat sedih sekali? Jangan ada yang sedih di perayaanku.”	“Helo, semut kecil. Saya mahu memilih makanan untuk menu hari lahir.\nKenapa kamu sedih? Tiada yang patut bersedih ketika hari lahir saya.”	”مرحبًا، أيتها النملة الصغيرة. أنا أتجوّل لاختيار قائمة طعام لعيد ميلادي.\nلمَ تبدين حزينة هكذا؟ لا ينبغي أن تحزن أي نملة يومَ الاحتفال“.
