Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.23	“I saw that you brought the koala to another tree,” the echidna says.\n“I’m tired. Can you please give me a ride on your back?”	«Я видела, как ты несла коалу к другому дереву, ‒ говорит\nехидна. ‒ Я очень устала. Ты не могла бы перенести меня на своей спине?»	„Ich hab gesehen, wie du den Koala zu einem anderen Baum gebracht hast“,\nsagt der Ameisenigel. „Ich bin müde. Darf ich auch auf deinen Rücken?“	« J'ai vu que tu as apporté le koala à un autre arbre,\ndit l'échidné. Je suis fatiguée. Peux-tu me porter sur ton dos ? »	«Ho visto che hai portato il koala a un altro albero», dice l’echidna.\n«Sono stanca. Potresti dare un passaggio anche a me?»	“Eu vi que você levou o coala para uma outra árvore”, diz a equidna.\n“Eu estou tão cansada. Você poderia me dar uma carona nas suas costas?”	“Vi que llevaste al koala a otro árbol”, le dice el equidna.\n“Estoy cansado. Por favor, ¿me puedes llevar en tu espalda?”	「あなた⁠が、​コアラ⁠を​他⁠の​木⁠に​運ん⁠で​あげる​ところ​見⁠た⁠わ」​ハリ​モグラ\nは​言い⁠まし⁠た。​「私、​つかれ⁠た⁠の、​私⁠も​お願い​し⁠て⁠も​いい⁠かしら⁠？」	“Aku melihat kamu membawa koala ke pohon lain,” ujar si landak semut.\n“Aku lelah. Maukah kamu menggendongku?”	“Saya nampak kamu membawa koala ke pohon yang satu lagi,” kata ekidna itu.\n“Saya penat. Bolehkah kamu tumpangkan saya di atas belakang kamu?”	قال قنفذُ النَّملِ: ”رأيتُ أنَّكِ أحضرتِ الكوالا إلى شجرةٍ أخرى، أنا متعبٌ.\nهل يمكنكِ أن تحمليني على ظهرك من فضلك؟“
girl.page.24	{NAME:P2} not sure.\nShe doesn’t like the echidna’s spikes.	{NAME:P1} сомневается. Ей не нравятся ехиднины колючки.	{NAME:P1} ist sich unsicher.\nIhm gefallen die Stacheln des Ameisenigels nicht.	{NAME:P1} n'est pas bien sûre.\nElle n'aime pas trop les piquants de l'échidné.	{NAME:P1} è incerta. Non le piacciono quegli aculei.	{NAME:P1} não tem certeza. Ela não gosta dos espinhos da equidna.	{NAME:P1} no sabe qué hacer.\nNo le gustan las púas del equidna.	{NAME:P1}​は​困り⁠まし⁠た。\n​ハリ​モグラ⁠の​ハリ⁠が​こわい​の⁠です。	{NAME:P1} tidak yakin. Dia tidak menyukai duri-duri si landak semut.	{NAME:P1} berasa tidak pasti.\nDia tidak suka dengan bulu ekidna yang seperti pepaku itu.	تردّدت {NAME:P1} في الموافقة لأنّها خافت من أشواك قنفذ النّمل.
girl.page.25	“They won’t hurt you,” the echidna says.	«Не бойся, они тебе не повредят», ‒ говорит ехидна.	„Die tun dir nicht weh“, sagt der Ameisenigel.	« Je ne te ferai pas mal, » dit l'échidné.	«Non ti farò del male!», dice l’echidna.	“Eles não vão machucar você”, a equidna diz.	“No te harán daño”, dice el equidna.	「大丈夫⁠よ、​あなた⁠の​こと​キズ​つけ⁠ない⁠わ」\n​ハリ​モグラ⁠は​言い⁠まし⁠た。	“Duri-duri ini tidak menyakitkan,” ujar si landak semut.	“Bulu saya tidak akan mencederakan kamu,” kata ekidna.	قال قنفذ النّمل: ”لا تقلقي، لن تؤذيكِ أشواكي“.
girl.page.26	The echidna hops on the wombat’s back.\nShe doesn’t use her spikes, so she doesn’t hurt her at all!	Ехидна запрыгивает девочке на спину.\nОна не использует свои колючки и не причиняет ей вреда.	Der Ameisenigel hüpft auf den Rücken des Wombats.\nSie stellt die Stacheln nicht auf und tut ihm überhaupt nicht weh!	L'échidné monte sur le dos du wombat. Elle n'utilise pas\nses pics et ne fait pas du tout mal à {NAME:P1} !	L’echidna salta sulla schiena della wombat.\nNon usa i suoi aculei, e perciò non le fa niente!	A equidna sobe nas costas da vombate. Ela não usa seus espinhos,\nentão ela não machuca de jeito nenhum!	El equidna se trepa a la espalda de la uómbat.\nNo usa sus púas, ¡por lo que no le hace ningún daño!	ハリ​モグラ⁠は​ウォン​バット⁠の​背中⁠に​飛び乗り⁠まし⁠た。\nハリ⁠を​立た⁠せ⁠て​い⁠ない⁠ので、​{NAME:P1}​は​全く⁠痛く​あり⁠ませ⁠ん⁠！	Landak semut melompat ke punggung wombat. Dia tidak menggunakan\nduri-durinya, jadi si wombat tidak kesakitan sama sekali.	Ekidna pun melompat ke atas belakang wombat. Dia tidak menggunakan\nbulunya yang seperti pepaku, jadi dia tidak menyakiti wombat sama sekali!	قفزَ قنفذ النّملِ على ظهر الومبت،\nولم تنتصب أشواكه، لذا لم تشعر الومبت بأيّ ألم!
girl.page.27	When they reach the bush, she thanks {NAME:P1}.	Когда они добираются до леса, куда хотела\nпопасть ехидна, она благодарит {NAME:P4}.	Als sie den Busch erreichen, bedankt sie sich bei {NAME:P1}.	Quand elles atteignent un buisson, elle remercie {NAME:P1}.	Quando arrivano alla foresta, l’echidna ringrazia {NAME:P1}.	Quando elas chegam perto de alguns arbustos,\nela agradece à {NAME:P1}.	Cuando llegan al arbusto le da las gracias a {NAME:P1}.	{NAME:P1}​たち⁠が​草むら⁠に​つく⁠と、\nハリ​モグラ⁠は​{NAME:P1}​に​お礼⁠を​言い⁠まし⁠た。	Ketika mereka sudah sampai di semak-semak,\nlandak semut berterima kasih pada {NAME:P1}.	Apabila mereka tiba di semak,\nekidna mengucapkan terima kasih kepada {NAME:P1}.	وحين وصلا إلى الأدغال، شكرَ قنفذ النّمل {NAME:P1}.
girl.page.28	“Animals who look a bit different\ncan be very sweet, too,” the echidna says.	«Животные, которые отличаются от других,\nтоже могут быть весьма любезны», ‒ говорит ехидна.	„Tiere, die ein bisschen anders aussehen,\nkönnen auch sehr nett sein“, sagt der Ameisenigel.	« Les animaux qui ont l'air un peu différents\npeuvent être très doux aussi, » dit l'échidné.	«Gli animali che sembrano un po’ diversi possono\nanche essere molto dolci», dice l’echidna.	“Animais com uma aparência um pouco diferente\ntambém podem ser muito bonzinhos e fofos”, diz a equidna.	“Los animales que tienen una apariencia\nun poco distinta también pueden ser amables”, le dice el equidna.	「少し⁠見た目⁠が​変⁠な​動物⁠で⁠も、​意外と⁠みんな​良い​動物⁠な⁠の⁠よ」\nハリ​モグラ⁠は​言い⁠まし⁠た。	“Hewan yang penampilannya agak berbeda juga bisa\nsangat menyenangkan,” kata sang landak semut.	“Haiwan yang kelihatan agak berbeza boleh jadi amat baik juga,” kata ekidna.	وقال: ”الحيوانات التي تبدو مختلفة يمكن أن تكون لطيفة جدًا أيضًا“.
girl.page.29	The wombat agrees and continues her walk.	Девочка соглашается и продолжает свой путь.	Der Wombat stimmt zu und fährt fort mit ihrem Spaziergang.	Le wombat est d'accord et continue sa marche.	La wombat è d’accordo, e continua la sua passeggiata.	A vombate concorda e continua o seu passeio.	La uómbat está de acuerdo y continua su paseo.	ウォン​バット⁠は​うん​うん⁠！\n⁠と​うなずき、​また⁠散歩⁠を​続け⁠ます。	Wombat pun setuju, lalu melanjutkan perjalanannya.	Wombat setuju dan meneruskan perjalanannya.	وافقته {NAME:P1} الرّأي وواصلت سيرها.
girl.page.30	When {NAME:P1} passes a dark cave,\nshe walks a little faster. “How scary,” she thinks.	Проходя мимо тёмной пещеры, {NAME:P1} ускоряет шаг.\n«Страшно-то как», ‒ думает она.	Als {NAME:P1} an einer dunklen Höhle vorbeikommt,\ngeht sie ein bisschen schneller. Wie gruselig, denkt sie.	Lorsqu’{NAME:P1} passe devant une grotte sombre,\nelle marche un peu plus vite. « Comme c'est effrayant, » pense-t-elle.	{NAME:P1} passa davanti a una caverna buia\ne affretta il passo. «Che paura», pensa.	Quando {NAME:P1} passa por uma caverna escura,\nela caminha um pouco mais rápido. “Que medo”, ela pensa.	Cuando {NAME:P1} pasa frente a una cueva oscura\ncamina un poquito más rápido. “Qué miedo”, piensa.	{NAME:P1}​は​暗い​どう⁠くつ⁠の​横⁠を​通る​とき、​少し⁠速く​歩き⁠まし⁠た。\nとっても⁠こわく​感じ⁠た⁠から⁠です。	Tatkala {NAME:P1} melewati gua yang gelap,\ndia berjalan agak cepat. “Menakutkan sekali,” pikirnya.	Apabila {NAME:P1} melintasi sebuah gua, dia berjalan lebih cepat.\n“Alangkah takutnya,” dia berfikir.	مرّت {NAME:P1} بكهفٍ مُظلم، فأسرعت في سيرها،\nوقالت لنفسها: ”يا له من كهفٍ مخيفٍ“.
girl.page.31	She keeps walking. Before long, she sees\na strange animal hanging upside down from a tree.	Но продолжает идти. И тут она видит\nстранное существо, висящее на дереве вверх ногами.	Sie geht weiter. Nach kurzer Zeit sieht sie ein merkwürdiges Tier,\ndas kopfüber von einem Baum hängt.	Elle poursuit son chemin. Peu après, elle voit\nun étrange animal pendu la tête en bas à un arbre.	Continua a camminare, e presto vede\nuno strano animale appeso a un albero a testa in giù.	Ela continua caminhando. Pouco tempo depois, ela vê um estranho animal\npendurado de cabeça para baixo em uma árvore.	Sigue caminando. Poco después ve un animal\ncolgando boca abajo de un árbol.	{NAME:P1}​は​歩き​続け⁠まし⁠た。​まもなく⁠する⁠と、\n変⁠な​動物⁠が​逆さま⁠に​木⁠から​ぶら下がっ⁠て​いる​の⁠を​見つけ⁠まし⁠た。	Dia terus berjalan. Tak lama kemudian,\ndia melihat seekor hewan aneh yang bergantung terbalik di sebuah pohon.	Dia terus berjalan. Tidak lama kemudian, dia melihat haiwan\nyang ganjil bergantung dengan kepala ke bawah pada sebatang pohon.	واصلت {NAME:P1} السّيرَ. وبعد قليلٍ رأت\nحيوانًا غريبًا متعلّقًا بشجرةٍ رأسًا على عقب.
girl.page.32	“You’re not a bird,” the wombat says,\n“but you have wings. Who are you?”	«Ты не птица, но у тебя есть крылья. Кто ты?» ‒ спрашивает вомбат.	„Du bist kein Vogel“, stellt der Wombat fest.\n„Aber du hast Flügel. Wer bist du?“	« Tu n'es pas un oiseau, dit le wombat,\nmais tu as des ailes. Qui es-tu ? »	«Tu non sei un uccello», dice la wombat, «eppure hai le ali. Chi sei?»	“Você não é um pásssaro”, diz a vombate,\n“mas você tem asas. Quem é você?”	“Tú no eres un pájaro”, le dice la uómbat, “pero tienes alas. ¿Quién eres?”	「あなた⁠は​鳥⁠じゃ⁠ない⁠わ⁠ね」​{NAME:P1}​は​言い⁠まし⁠た。\n「でも、​つばさ⁠が​ある。​あなた⁠は​誰⁠な⁠の⁠？」	“Kamu bukan burung,” ujar si wombat, “tapi kamu punya sayap. Siapa kamu?”	“Kamu bukan burung,” kata wombat, “tetapi kamu ada sayap. Siapakah kamu?”	قالت الومبت: ”أنت لست طائرًا، لكن لديك أجنحة. من أنت؟“
girl.page.33	“I’m a bat, and I’m lost. I can’t find my cave,” the animal says.	«Я – летучая мышь. Я потерялась и не могу найти\nдорогу к своей пещере», ‒ отвечает существо.	„Ich bin eine Fledermaus und ich hab mich verirrt“,\nsagt das Tier. „Ich finde meine Höhle nicht.“	« Je suis une chauve-souris et je suis perdu, dit l'animal.\nJe ne retrouve plus ma grotte. »	«Sono un pipistrello, e mi sono perso»,\nrisponde l’animale. «Non trovo la mia caverna».	“Eu sou um morcego e estou perdido”, diz o animal.\n“Não consigo encontrar a minha caverna.”	“Soy un murciélago y estoy perdido”, le contesta el animal.\n“No puedo encontrar mi cueva”.	「僕⁠は​コウモリ⁠さ、​そして⁠僕⁠は​迷子⁠な​ん⁠だ」​その⁠変⁠な​動物⁠は\n言い⁠まし⁠た。​「僕⁠の​どう⁠くつ⁠が​見当たら⁠ない​ん⁠だ」	“Aku kelelawar, dan aku tersesat,” kata si hewan.\n“Aku tidak menemukan guaku.”	“Saya kelawar dan saya tersesat,” kata haiwan itu.\n“Saya tidak menjumpai gua saya.”	أجاب: ”أنا خفّاش، وأنا تائهٌ. لا أستطيعُ العثورَ على كهفي“.
girl.page.34	The wombat remembers the cave she just passed.\n“I can take you there. Hop on my back.”	{NAME:P1} вспоминает о пещере, мимо которой она проходила\nнедавно. «Я могу отнести тебя туда. Запрыгивай ко мне на спину».	Der Wombat erinnert sich an die Höhle, an der sie eben vorbeikam.\n„Ich kann dich dorthin bringen. Hüpf auf meinen Rücken.“	Le wombat se souvient de la grotte qu'elle vient de passer.\n« Je peux t'y emmener. Saute sur mon dos. »	Alla wombat viene in mente la caverna che ha appena visto.\n«Posso portarti io. Salta sulla mia schiena!»	Então a vombate se lembra da caverna por onde acabara de passar.\n“Eu posso levar você até lá! Suba nas minhas costas.”	La uómbat recuerda la cueva por la que acaba de pasar.\n“Te puedo llevar hasta ella. Súbete a mi espalda.”	{NAME:P1}​は、​さっき​ちょうど⁠通り​かかっ⁠た​どう⁠くつ⁠を​思い出し⁠まし⁠た。\n「私、​どう⁠くつ⁠が、​どこ⁠か​わかる⁠わ⁠よ、​背中⁠に​お⁠乗り」	Sang wombat teringat gua yang baru saja dilewatinya.“Aku bisa\nmengantarmu ke sana. Naiklah ke punggungku.”	Wombat itu teringat gua yang baru sahaja dilintasinya.\n“Saya boleh bawa kamu ke sana. Lompatlah ke atas belakang saya.”	تذكّرت الومبت الكهف الذي مرّتْ به قبل قليلٍ، فقالت:\n”يمكنني أن آخذك إلى هناك. اقفزْ على ظهري“.
girl.page.35	With the bat on her back, {NAME:P1} walks up\nto the entrance of the cave, but she’s afraid of the dark.	С летучей мышью на спине девочка-вомбат подходит\nко входу в пещеру. Она боится темноты.	Mit der Fledermaus auf dem Rücken geht {NAME:P1}\nauf den Höhleneingang zu, aber sie hat zu große Angst vor der Dunkelheit.	Avec la chauve-souris sur le dos, {NAME:P1} marche\njusqu'à l'entrée de la grotte, mais elle a peur du noir.	Con il pipistrello sulla schiena, {NAME:P1} cammina\nfino all’ingresso della caverna, ma ha paura del buio.	Com o morcego em suas costas, {NAME:P1} vai\naté a entrada da caverna, mas ela tem medo de escuro.	Con el murciélago en su espalda, {NAME:P1} camina\nhasta la entrada de la cueva, pero le da miedo la oscuridad.	コウモリ⁠を​背中⁠に​乗せ⁠ながら、​{NAME:P1}​は​どう⁠くつ⁠の​入り口⁠まで\n歩き⁠まし⁠た。​しかし、​{NAME:P1}​は​暗い​どう⁠くつ⁠を​こわがり⁠ます。	Dengan menggendong kelelawar, {NAME:P1} berjalan\nmenuju ke mulut gua, tetapi dia takut kegelapan.	Dengan kelawar di atas belakangnya, {NAME:P1} berjalan hingga\nsampai ke pintu masuk gua, tetapi dia takut akan gelap.	حملت {NAME:P1} الخفّاش على ظهرها،\nوسارت إلى مدخل الكهف، لكنّها خافت من السّيرِ في الظّلام.
girl.page.36	“Go inside,” the bat says. “The dark is not that scary.”	«Заходи! ‒ говорит летучая мышь. ‒ Темнота не такая уж и страшная».	„Geh ruhig rein“, sagt die Fledermaus.\n„Die Dunkelheit ist gar nicht so beängstigend.“	« Entre à l'intérieur, dit la chauve-souris. Le noir n'est pas si effrayant. »	«Entra», dice il pipistrello. «Il buio non fa paura».	“Pode entrar”, diz o morcego. “O escuro não é tão assustador assim.”	“Entra”, la invita el murciélago. “La oscuridad no es tan aterradora”.	「中⁠に​入り⁠な⁠よ」​コウモリ⁠は​言い⁠まし⁠た。\n「暗い​の⁠って、​そんなに⁠こわく⁠ない​ん⁠だ⁠よ」	“Masuklah,” kata si kelelawar. “Kegelapan tidak semenakutkan itu.”	“Masuklah,” kata kelawar itu. “Kegelapan tidaklah begitu menakutkan.”	قال الخفّاش: ”ادخلي. الظلامُ ليس مخيفًا“.
girl.page.37	{NAME:P1} goes into the cave. The bat is right; it's not scary\nat all! The cave feels cool, too, unlike the hot weather outside.	Вомбат входит в пещеру. Летучая мышь права – внутри вовсе\nне страшно. В пещере прохладно в отличие от жары снаружи.	{NAME:P1} betritt die Höhle. Die Fledermaus hat recht;\nes ist überhaupt nicht gruselig! Die Höhle ist kühl, nicht so heiß wie draußen.	{NAME:P1} entre dans la grotte. La chauve-souris a raison,\nelle n'a pas peur ! Il fait bien frais dans la grotte. Que c’est agréable !	{NAME:P1} entra nella caverna. Il pipistrello ha ragione: non c’è\nda aver paura! Nella caverna c’è un bel fresco, non fa caldo come fuori.	{NAME:P1} entra na caverna. O morcego tem razão; a caverna não é nada\nassustadora! E ela também é fresquinha, enquanto faz calor lá fora.	{NAME:P1} entra en la cueva. El murciélago tiene razón; ¡no da miedo!\nAdemás la cueva está fresca, a diferencia del calor que hace fuera.	{NAME:P1}​は​中⁠に​入り⁠まし⁠た。​コウモリ⁠の​言う​通り、​全然⁠こわく​あり​ま\nせ​ん⁠！⁠どう⁠くつ⁠の​中⁠は​暑い​外⁠より、​すずしく⁠て​気持ちいい⁠くらい⁠です。	{NAME:P1} masuk ke gua. Kelelawar benar; gua itu tidak menakutkan\nsedikit pun! Di dalam terasa dingin, tidak seperti di luar yang panas.	{NAME:P1} masuk ke dalam gua. Betul kata kelawar; tiada apa-apa\nyang menakutkan! Gua berasa sejuk, tidak panas seperti cuaca di luar.	دخلت {NAME:P1} إلى الكهف. وبدا أنَّ الخفّاشَ مُحِقٌّ.\nفلم يكن الظَّلامُ مخيفًا! كما أنَّ الكهفَ باردٌ، على عكس الطّقس الحارِّ في الخارج.
girl.page.38	{NAME:P1} says goodbye to the bat and leaves the cave.	{NAME:P1} прощается с летучей мышью и покидает пещеру.	{NAME:P1} verabschiedet sich\nvon der Fledermaus und verlässt die Höhle.	{NAME:P1} dit au revoir à la chauve-souris et quitte la grotte.	{NAME:P1} saluta il pipistrello ed esce dalla caverna.	{NAME:P1} se despede do morcego e sai da caverna.	{NAME:P1} se despide del murciélago y se va de la cueva.	{NAME:P1}​は​コウモリ⁠と​別れ⁠て、\n​どう⁠くつ⁠を​出⁠て​行き⁠まし⁠た。	{NAME:P1} pamit ke si kelelawar dan keluar dari gua.	{NAME:P1} mengucapkan selamat tinggal\nkepada kelawar dan meninggalkan gua itu.	ودَّعتْ {NAME:P1} الخفّاش وغادرت الكهف.
girl.page.39	Outside, she meets a young animal.	Снаружи она встречает молодое животное.	Draußen trifft sie ein Jungtier.	Dehors, elle rencontre un jeune animal.	Fuori, incontra un cucciolo.	Do lado de fora, ela encontra um jovem animal.	Ya afuera se encuentra con un joven animal.	外⁠に​出る⁠と、​{NAME:P1}\nは​若い​動物⁠に​出会い⁠まし⁠た。	Di luar, dia bertemu dengan hewan yang berusia muda.	Di luar, dia menemui seekor haiwan yang masih kecil.	في الخارج، صادفت حيوانًا صغيرًا.
girl.page.40	“You look like a dog,” the wombat says. “Who are you?”	«Ты похож на собаку, ‒ говорит девочка-вомбат. ‒ Кто ты?»	„Du siehst aus wie ein Hund“, sagt der Wombat. „Wer bist du?“	« Tu ressembles à un chien, lui dit le wombat. Qui es-tu ? »	«Sembri un cane», dice la wombat. «Chi sei?»	“Você se parece com um cachorro”, a vombate diz. “Quem é você?”	“Pareces un perro”, le dice la uómbat. “¿Quién eres?”	「あなた⁠は、​犬⁠さん⁠みたい⁠に​見える⁠わ⁠ね」​{NAME:P1}​は​言い⁠まし⁠た。\n「あなた⁠は⁠だ⁠あれ⁠？」	“Kamu terlihat mirip anjing,” ujar si wombat. “Kamu siapa?”	“Kamu kelihatan seperti anjing,” kata wombat. “Siapakah kamu?”	قالت الومبت: ”أنت تبدو مثل الكلب، من أنت؟“
girl.page.41	“I’m a dingo,” the animal says. “I’m looking for my parents.”	«Я – динго, ‒ отвечает животное. ‒ Я ищу моих родителей».	„Ich bin ein Dingo“, sagt das Tier. „Ich suche meine Eltern.“	« Je suis un dingo, dit l'animal. Je cherche mes parents. »	«Sono un dingo», risponde l’animale. «Sto cercando i miei genitori».	“Eu sou um dingo”, responde o animal. “Estou procurando pelos meus pais.”	“Soy un dingo”, le responde el animal. “Estoy buscando a mis padres”.	「僕⁠は​ディンゴ⁠という​動物⁠だ⁠よ」​その⁠動物⁠は​答え⁠まし⁠た。\n「お母さん⁠たち⁠を​探し​てる​ん⁠だ」	“Aku seekor dingo,” jawab hewan itu. “Aku sedang mencari orang tuaku.”	“Saya seekor dingo,” kata haiwan itu. “Saya sedang mencari ibu bapa saya.”	فأجاب: ”أنا الدَّنغو. وأنا أبحث عن والديَّ“.
girl.page.42	“I can help you find them,” says {NAME:P1}. “Hop on my back.”	«Давай, я помогу тебе найти их, ‒ говорит\n{NAME:P1}. ‒ Запрыгивай ко мне на спину».	„Ich kann dir helfen, sie zu finden“,\nsagt {NAME:P1}. „Hüpf auf meinen Rücken.“	« Je peux t’aider à les trouver,\ndit {NAME:P1}. Monte sur mon dos. »	«Posso aiutarti a trovarli», dice {NAME:P1}. «Salimi sulla schiena».	“Eu posso ajudar você a encontrá-los”,\ndiz {NAME:P1}. “Suba nas minhas costas.”	“Yo te puedo ayudar a buscarlos”,\nle dice {NAME:P1}. “Súbete a mi espalda”.	「手伝っ⁠て​あげる」​{NAME:P1}\nは​言い⁠まし⁠た。​「背中⁠に​お⁠乗り」	“Aku bisa membantumu menemukan mereka,”\nkata {NAME:P1}. “Naiklah ke punggungku.”	“Saya boleh membantu kamu mencari mereka,” kata {NAME:P1}.\n“Lompatlah ke atas belakang saya.”	قالت {NAME:P1}: ”يمكنني مساعدتك في العثور عليهما. اقفزْ على ظهري“.
girl.page.43	After a while, they find the young dingo’s mom and dad.	Спустя какое-то время они обнаруживают маму и папу динго.	Nach einer Weile findet sie die Mutter\nund den Vater des jungen Dingos.	Au bout d'un moment, ils trouvent la mère et le père du jeune dingo.	Dopo un po’, trovano la mamma e il papà del piccolo dingo.	Depois de um tempo, eles encontram a mãe e o pai do jovem dingo.	Luego de un rato encuentran al padre y a la madre del joven dingo.	しばらく⁠する⁠と、​{NAME:P1}​たち⁠は、​若い​ディンゴ⁠の\nお父さん⁠と​お母さん⁠を​見つけ⁠まし⁠た。	Tak seberapa lama, mereka menemukan ayah dan ibu si dingo muda itu.	Selepas seketika, mereka menemui ibu bapa dingo yang masih kecil itu.	بعد قليلٍ، وجدا والديّ الدَّنغو الصغير،
girl.page.44	The family is now united again!	Семья теперь в сборе!	Die Familie ist jetzt wieder vereint!	La famille est à nouveau réunie !	La famiglia è di nuovo insieme!	Agora a família está novamente reunida!	¡La familia vuelve a reunirse!	やっと⁠家族⁠が​そろい⁠まし⁠た⁠！	Sekarang keluarga itu sudah bersatu kembali!	Keluarga itu kini bersatu semula!	والتمَّ شملُ العائلة مجددًا!
girl.page.45	“Family’s the most important thing in the world,” the dingo says.	«Семья – это самое главное!» ‒ говорит динго.	„Familie ist das Wichtigste im Leben“, sagt der Dingo.	« La famille est la chose la plus importante au monde, » dit le dingo.	«La famiglia è la cosa più importante del mondo», dice il dingo.	“A família é a coisa mais importante do mundo”, diz o dingo.	“La familia es lo más importante del mundo”, dice el dingo.	「家族⁠が​この世⁠で​一番​大切⁠な​モノ⁠さ」\n​若い​ディンゴ⁠は​言い⁠まし⁠た。	“Keluarga adalah hal terpenting di dunia,” kata dingo.	“Keluarga ialah perkara terpenting di dunia ini,” kata dingo itu.	قال الدّنغو: ”العائلة هي أهم شيء في العالم“.
girl.page.46	{NAME:P1} thinks of her own parents. “I’ve had a fun walk,\nbut now it’s time to go home to my own family. Goodbye, dingo.”	{NAME:P1} вспоминает о своих родителях. «Я замечательно\nпрогулялась, но теперь мне пора домой, к моей семье. Прощай, динго!»	{NAME:P1} denkt an ihre Eltern. „Ich hatte Spaß heute, aber jetzt\nmuss ich nach Hause zu meiner eigenen Familie. Bis dann, Dingo.“	{NAME:P1} pense à ses propres parents. « J'ai fait une belle\npromenade, mais il est temps de retrouver ma propre famille. Au revoir. »	{NAME:P1} pensa ai suoi genitori. «È stata una bella passeggiata,\nma adesso è ora che torni a casa dalla mia famiglia. Ciao, dingo».	{NAME:P1} lembra dos seus próprios pais. “O passeio foi divertido,\nmas já é hora de voltar para casa e para a minha família. Tchau, dingo!”	{NAME:P1} piensa en sus padres. “He disfrutado un paseo\nmuy divertido, pero es hora de volver a casa con mi familia. Adiós, dingo”.	{NAME:P1}​は​自分⁠の​家族⁠の​こと⁠を​考え⁠まし⁠た。​「とっても⁠楽しい\nお⁠散歩⁠だっ⁠た⁠わ。​でも、​もう⁠帰る​時間⁠ね、​さようなら、​ディンゴ⁠！」	{NAME:P1} teringat orang tuanya sendiri. “Perjalananku cukup seru,\nkini saatnya pulang ke keluargaku sendiri. Selamat tinggal, dingo.”	{NAME:P1} memikirkan ibu bapanya. “Saya seronok bersiar-siar,\ntapi kini masanya untuk pulang bertemu keluarga. Selamat tinggal, dingo.”	فكّرت {NAME:P1} في والديها، وقالت: ”لقد استمتعت بالنزهة،\nلكن حان وقت عودتي إلى المنزل حيث أعيش مع عائلتي. وداعاً أيها الدّنغو“.
girl.page.47	{NAME:P1} arrives home. She tells her parents\nabout all the animals she met today.	{NAME:P1} возвращается домой. Она рассказывает родителям\nобо всех животных, которых повстречала на пути.	{NAME:P1} kommt zu Hause an. Sie erzählt ihren Eltern\nvon all den Tieren, die sie heute getroffen hat.	{NAME:P1} arrive enfin chez elle. Elle raconte à ses parents\ntous les animaux qu'elle a rencontrés aujourd'hui.	{NAME:P1} arriva a casa e parla ai suoi genitori\ndi tutti gli animali che ha incontrato.	{NAME:P1} chega em casa. Ela conta aos seus pais\nsobre todos os animais que encontrou hoje.	{NAME:P1} llega a casa. Les cuenta a sus padres\nsobre todos los animales que ha conocido hoy.	{NAME:P1}​は​家⁠に​着き⁠まし⁠た。​お父さん⁠と​お母さん⁠に、\n散歩⁠中⁠に​会っ⁠た​みんな⁠の​話⁠を​し⁠まし⁠た。	{NAME:P1} pun tiba di rumah. Dia memberi tahu orang\ntuanya tentang semua hewan yang dia temui hari ini.	{NAME:P1} tiba di rumah. Dia memberitahu ibu bapanya\nmengenai semua haiwan yang ditemuinya hari ini.	وصلت {NAME:P1} إلى المنزل، وأخبرت والديها عن جميع الحيوانات التي قابلتها.
girl.page.48	“Why did you give them a ride?” her dad asks.	«Почему ты подвозила их?» ‒ спрашивает её отец.	„Warum hast du sie alle auf deinem\nRücken mitgenommen?“, fragt ihr Papa.	« Pourquoi les as-tu portés ? » lui demande son père.	«Perché hai dato loro un passaggio?», le chiede suo padre.	“Por que você deu uma carona para eles?”, pergunta seu pai.	“¿Por qué los has llevado?” le pregunta su padre.	「なん⁠で​おぶっ⁠て、​送っ⁠て​あげ⁠た​ん​だい⁠？」\n​お父さん⁠は​聞き⁠まし⁠た。	“Mengapa kamu memberi mereka tumpangan?” tanya ayahnya.	“Kenapakah kamu sudi menumpangkan mereka?” ayahnya bertanya.	سألها والدها: ”لماذا أوصلتهم على ظهرك؟“
girl.page.49	“Because you can always learn something\nfrom everyone,” the wombat says.	«Потому что каждый может рассказать\nчто-нибудь интересное», ‒ отвечает вомбат.	„Weil man von jedem etwas anderes lernen kann“, sagt der Wombat.	« Parce qu'on a toujours quelque chose\nà apprendre des autres, » lui répond {NAME:P1}.	«Perché si può sempre imparare qualcosa da tutti», risponde la wombat.	“Porque a gente sempre pode aprender alguma\ncoisa nova com todo mundo”, diz a vombate.	“Porque siempre se puede aprender\nalgo de todo el mundo”, responde la uómbat.	「だって、​みんな⁠から、​何⁠か​いろんな⁠こと⁠を\n学ぶ​こと⁠が​できる⁠の⁠よ⁠！」​{NAME:P1}​は​言い⁠まし⁠た。	“Karena kita selalu bisa mempelajari sesuatu\nyang baru dari semua orang,” ujar si wombat.	“Sebab kita sentiasa dapat belajar sesuatu daripada setiap orang,” kata wombat.	فأجابت الومبت: ”لأنّ بوسع الجميع تعليمي أشياء جديدة“.
