Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.26	{NAME:P1} became so happy, suddenly remembering\ntheir outdoor dog her mom never allowed inside.	{NAME:P1} была просто счастлива! И тут она вспомнила про собаку,\nкоторую ей всегда хотелось впустить в дом, но мама не позволяла.	{NAME:P1} war überglücklich und erinnerte sich daran,\ndass ihre Mutter ihren Hund im Haus eigentlich nicht erlaubte.	{NAME:P1} était tellement heureuse, et elle se souvint subitement\nde leur chien que maman ne laissait jamais entrer dans la maison.	{NAME:P1} pensò subito al cane\nche la mamma non faceva mai entrare in casa.	{NAME:P1} ficou muito feliz e se lembrou de seu cachorro,\nque sua mãe nunca deixava entrar em casa.	{NAME:P1} estaba tan contenta, y de repente se acordó de su perro,\nque su mamá nunca dejaba entrar a la casa.	{NAME:P1}​は​とても⁠うれしく​なり⁠まし⁠た。​お母さん⁠が​家⁠の​中⁠に​入れ⁠て\nくれ⁠ない⁠ので、​外⁠で​かっ⁠て​いる​犬⁠の​こと⁠を、​急⁠に​思い出し⁠まし⁠た。	{NAME:P1} sangat senang, tiba-tiba ingat bahwa anjingnya\nyang selalu di luar tidak pernah diizinkan oleh ibunya untuk masuk rumah.	{NAME:P1} menjadi amat gembira, tiba-tiba teringat anjing\nmereka di luar yang tidak pernah dibenarkan masuk.	كانت {NAME:P1} سعيدةً للغاية، وتذكرت فجأة كلبهم\nالمتروك في الخارج، لأن أمها لم تكن تسمح له بالدخول.
girl.page.27	She ran to the door and called out to the dog…	{NAME:P1} подбежала к двери и стала звать собаку…	Sie lief zur Tür und rief nach dem Hund…	Elle se précipita dehors et appela le chien…	Corse alla porta e chiamò il cane,	Ela foi para a porta e chamou o cachorro…	Corrió a la puerta y llamó al perro…	{NAME:P1}​は​ドア⁠に​かけより、\n​犬⁠を​呼び⁠まし⁠た…	Dia berlari ke pintu dan memanggil-manggil anjingnya…	Dia berlari ke pintu dan memanggil anjing itu…	ركضت إلى الباب ونادت على الكلب…
girl.page.28	…who then barged into the house, leaving huge, dirty paw prints everywhere.	…которая тут же вошла в дом, оставляя на полу огромные грязные следы.	…der daraufhin ins Haus gelaufen kaum und dabei überall riesige,\nschmutzige Pfotenabdrücke hinterließ.	…qui entra directement dans la maison,\nlaissant d’énormes traces de pattes boueuses partout.	Che entrò in casa senza farselo ripetere due volte,\nlasciando enormi impronte sul pavimento.	…que entrou dentro da casa,\ndeixando pegadas sujas e enormes em todo canto.	…que irrumpió en la casa\ndejando enormes huellas mugrientas por todas partes.	すると、​犬⁠は​家⁠の​中⁠に​入っ⁠て​き⁠て、​あちこち⁠に​大きな\n汚い​足​あと⁠を​残し⁠て​いっ⁠た​の⁠です。	…yang kemudian menerobos masuk rumah,\nmeninggalkan jejak kaki besar yang kotor di mana-mana.	…yang terus menerpa ke dalam rumah, meninggalkan bekas tapak kakinya\nyang besar dan kotor di merata-rata tempat.	…فجاء واقتحم المنزل فورًا، وترك آثار أقدامه الضخمة والقذرة في كل مكان.
girl.page.29	“Mom!” shouted {NAME:P1}.\n“The dog just made a big mess. Come clean it up!”	«Мам! ‒ закричала {NAME:P1}. ‒ Собака наследила.\nИди скорей, прибери за ней!»	„Mama!“, rief {NAME:P1}. „Der Hund\nhat ein Chaos hinterlassen. Das musst du saubermachen!“	« Maman ! cria {NAME:P1}.\nLe chien a tout sali dans la maison. Viens nettoyer ! »	«Mamma!», gridò {NAME:P1}.\n«Il cane ha sporcato tutto il pavimento. Vieni a pulire!»	“Mãe!”, chamou {NAME:P1}.\n“O cachorro acabou de fazer uma bagunça. Venha limpar!”	“¡Mamá!”, gritó {NAME:P1}.\n“El perro está haciendo un desastre. ¡Ven a limpiarlo!”	「お母さん⁠！」​{NAME:P1}​は​叫び⁠まし⁠た。\n「犬⁠が​よごし​てる⁠よ。​きれい⁠に​し⁠ない⁠と⁠！」	“Bu!” teriak {NAME:P1}. “Anjingnya bikin kotor. Ayo bersihkan!”	“Ibu!” jerit {NAME:P1}. “Anjing ini baru saja\nmengotorkan rumah dengan teruk. Ibu tolonglah bersihkan!”	صرخت {NAME:P1}: ”أميّ! أحدَثَ الكلب فوضى عارمة. تعالي ونظّفيها!“
girl.page.30	Suddenly, {NAME:P1} remembered that all the adult’s work\nwas now hers. With a sigh, she went to find a mop to clean up after the dog.	Но тут {NAME:P1} вспомнила, что всю взрослую работу теперь\nпридётся выполнять ей самой, и, вздохнув, поплелась за шваброй.	Da bemerkte {NAME:P1}, dass die Arbeit der Erwachsenen jetzt ihre war.\nSeufzend holte sie den Wischer, um hinter dem Hund sauberzumachen.	Mais {NAME:P1} se rappela que le travail d’adulte était devenu le sien.\nEn soupirant, elle se mit à la recherche d’une serpillière.	Improvvisamente, però, {NAME:P1} si ricordò che l’adulta ora era lei.\nCon un sospiro, prese lo straccio e pulì il pavimento.	De repente, {NAME:P1} se lembrou de que todo o trabalho dos\nadultos agora era dela. Suspirando, ela foi buscar um esfregão para limpar.	Entonces {NAME:P1} se acordó que ahora las tareas de los adultos\neran suyas. Suspiró y fue a buscar un trapo para limpiar el lío del perro.	しかし、​大人⁠の​仕事⁠は、​すべて​{NAME:P1}​が​やら⁠なけれ⁠ば​いけ⁠ない​こと⁠を\n思い出し⁠まし⁠た。​ため息⁠を​つき⁠ながら、​モップ⁠を​探し⁠に​行き⁠まし⁠た。	Tiba-tiba {NAME:P1} ingat bahwa semua tugas orang tua kini menjadi\ntugasnya. Dengan mendesah, dia mencari kain pel pembersih bekas anjing.	Tiba-tiba, {NAME:P1} teringat semua tugas itu kini menjadi tugasnya.\nSambil mengeluh, dia mencari mop untuk membersihkan kotoran anjing.	فجأة، تذكرت {NAME:P1} أنها أصبحت مسؤولة عن كل أعمال الكبار.\nفتنهدت وذهبت للبحث عن ممسحة لتنظيف الأوساخ.
girl.page.31	Suddenly, {NAME:P1} heard screaming\ncoming from the other room. It was Dad.	В этот момент {NAME:P1} услышала вопли,\nдоносящиеся из комнаты. Это кричал папа.	In der Zwischenzeit hörte {NAME:P1} einen Schrei\naus einem anderen Zimmer. Es war ihr Vater.	Peu de temps après, {NAME:P1} entendit des cris\nprovenant de l’autre pièce. C’était Papa.	A un certo punto, sentì un urlo provenire dall’altra stanza. Era papà.	Enquanto isso, {NAME:P1} ouviu\nalguém gritando no outro cômodo. Era o seu pai.	En eso, {NAME:P1} oyó gritos\nque provenían de la otra habitación. Era papá.	そう⁠こう⁠し⁠て​いる⁠と、​ほか⁠の​部屋⁠から\n叫び声⁠が​聞こえ⁠て​き⁠まし⁠た。​お父さん⁠です。	Tiba-tiba {NAME:P1} mendengar jeritan dari ruangan lain. Jeritan Ayah.	Tiba-tiba, {NAME:P1} terdengar bunyi jeritan\ndatang dari bilik yang satu lagi. Itu bunyi Ayah.	فجأةً، سمعت {NAME:P1} صراخًا قادمًا من الغرفة الأخرى. كان الأب يصرخ.
girl.page.32	{NAME:P1} went back to the room and saw that the dog\nhad chewed on a few toys and was eyeing the plate with chocolate on it.	{NAME:P1} вернулась в комнату и увидела, что собака\nпожевала пару игрушек и уже подбирается к тарелке с шоколадом.	{NAME:P1} ging ins Zimmer und sah, dass der Hund einige\nSpielsachen angenagt hatte und auf den Teller mit Schokolade starrte.	{NAME:P1} entra dans la pièce. Le chien avait mâché\nplusieurs jouets et regardait fixement l’assiette de chocolat.	{NAME:P1} andò subito a vedere: il cane aveva\nmordicchiato molti dei giocattoli e aveva messo gli occhi sulla cioccolata.	{NAME:P1} voltou para o quarto e viu que o cachorro havia mordido\nalguns brinquedos e estava de olho no prato com creme de avelã.	{NAME:P1} volvió y encontró al perro masticando\nunos juguetes mientras miraba atento el plato con el chocolate.	{NAME:P1}​が​部屋⁠に​もどる⁠と、​犬⁠は​おもちゃ⁠を​かじっ⁠て、\nチョコレート⁠の​入っ⁠た​お⁠皿⁠を​ねらっ⁠て​い⁠まし⁠た。	{NAME:P1} kembali ke ruangan semula dan melihat anjing itu sudah\nmengunyah beberapa mainan dan mengincar piring yang berisi cokelat.	{NAME:P1} kembali ke bilik itu dan melihat anjing telah mengunyah\nbeberapa mainan dan sedang merenung pinggan yang berisi coklat.	عادت {NAME:P1} إلى الغرفة ورأت أن الكلب مضغ بعض الألعاب،\nوكان ينوي التهام الطبق الذي يحتوي على الشوكولاتة.
girl.page.33	“Ooh, that dog!!!” {NAME:P1} shouted.	«Собака!!!» ‒ завопила {NAME:P1}.	„Oh, dieser Hund!!!“, rief {NAME:P1}.	« Oh, ce chien !!! s’écria {NAME:P1}. »	«Oh, questo cane!», gridò {NAME:P1}.	“Ahhh, mas esse cachorro, viu!!!”, disse {NAME:P1}.	“¡¡¡Oh, qué perro!!!”, gritó {NAME:P1}.	「わぁー​犬⁠が​ー⁠！⁠！」\n​{NAME:P1}​は​叫び⁠まし⁠た。	“Ooh, anjing itu!!!” {NAME:P1} berteriak.	“Ooh, anjing ini lagi!!!” {NAME:P1} menjerit.	صرخت {NAME:P1}: ”آهٍ من هذا الكلب!!!“
girl.page.34	Suddenly, the dog grabbed a large piece of chocolate in its mouth…	Но в ту же секунду собака схватила большой кусок шоколада…	Plötzlich schnappte sich der Hund einen großen Riegel Schokolade…	Soudain, le chien s’empara d’un gros morceau de chocolat…	Il cane prese un grosso pezzo di cioccolata tra i denti,	De repente, o cachorro pegou um tanto de creme de avelã com a boca…	De repente, el perro agarró un enorme pedazo de chocolate con la boca…	その⁠時、​犬⁠は​大きな⁠チョコレート⁠を​口⁠に​くわえ⁠て…	Tiba-tiba anjing itu menyambar sebatang cokelat besar ke mulutnya…	Tiba-tiba, anjing menggonggong sekeping coklat\nyang besar di dalam mulutnya…	فجأة، أمسك الكلب بقطعة كبيرة من الشوكولاتة في فمه…
girl.page.35	…and ran to the door.	…и побежала к двери.	…und lief damit zur Tür.	…et s’enfuit dehors.	E corse verso la porta.	…e correu para a porta.	…y corrió hacia la puerta.	ドア⁠に​向かっ⁠て​走り⁠まし⁠た。	…dan berlari ke pintu.	…dan berlari menuju pintu.	…وركض إلى الباب.
girl.page.36	{NAME:P1} went to run after him\nbut tripped over a toy that was lying on the floor and fell down.	{NAME:P1} помчалась за ней,\nно споткнулась об игрушку и растянулась на полу.	{NAME:P1} lief ihm nach, stolperte dabei\naber über ein Spielzeug, das auf dem Boden lag und fiel hin.	{NAME:P1} se mit à sa poursuite mais trébucha\nsur un jouet et tomba par terre.	{NAME:P1} fece per rincorrerlo,\nma inciampò su un giocattolo lasciato sul pavimento e cadde.	{NAME:P1} saiu correndo atrás dele,\nmas tropeçou em um brinquedo que estava no chão e caiu.	{NAME:P1} lo persiguió pero tropezó\ncon un juguete que estaba tirado en el piso y se cayó.	{NAME:P1}​が​犬⁠を​追いかけよ⁠う⁠と​し⁠た​とき、\n床⁠に​散らかっ⁠た​おもちゃ⁠に​つまずき、​ころび⁠まし⁠た。	{NAME:P1} berlari mengejar anjing itu\ntetapi terpeleset menginjak mainan yang tergeletak di lantai lalu terjatuh.	{NAME:P1} pergi mengejarnya tetapi kakinya tersandung pada mainan\nyang berselerak di atas lantai lalu terjatuh.	ذهبت {NAME:P1} للركض وراءه لكنها تعثرت بلعبة ملقاة على الأرض وسقطت.
girl.page.37	As she tried to stand up, she heard her mom’s voice call out from the kitchen.	Она попыталась подняться, но в этот момент с кухни донёсся мамин голос.	Als sie versuchte aufzustehen,\nhörte sie die Stimme ihrer Mutter aus der Küche rufen.	Alors qu’elle essayait de se relever,\nelle entendit la voix de sa maman qui l’appelait depuis la cuisine.	Mentre cercava di rialzarsi, sentì la mamma che urlava dalla cucina:	Enquanto tentava se levantar,\nela ouviu a voz de sua mãe chamando na cozinha.	Mientras trataba de pararse,\nescuchó la voz de su mamá llamándola desde la cocina.	立ち上がろ⁠う⁠と​する⁠と、\n​キッチン⁠から​お母さん⁠の​声⁠が​聞こえ⁠まし⁠た。	Saat dia berusaha bangkit, dia mendengar suara ibunya\nyang memanggil dari dapur.	Ketika dia cuba berdiri semula,\ndia mendengar suara ibunya memanggil dari dapur.	عندما حاولت الوقوف، سمعت صوت والدتها تناديها من المطبخ.
girl.page.38	“{NAME:P1}, my tooth hurts!”	«{NAME:P1}, у меня болит зуб!»	„{NAME:P1}, ich hab Zahnschmerzen!“	« {NAME:P1}, j’ai mal aux dents ! »	«{NAME:P1}, mi fanno male i denti!»	“{NAME:P1}, meu dente está doendo!”	“¡{NAME:P1}, me duelen las muelas!”	「{NAME:P1}、​歯⁠が​いたい⁠よ⁠！」	“{NAME:P1}, tanganku sakit!”	“{NAME:P1}, gigi saya sakit!”	”{NAME:P1}، أسناني تؤلمني!“
girl.page.39	Looking at her mom, {NAME:P1} remembered that Dad had always\nwarned her not to eat too much candy since it could hurt her teeth.	Глядя на маму, {NAME:P1} вспомнила,\nкак папа предупреждал её, что есть много конфет ‒ вредно для зубов.	Sie sah ihre Mutter an, und {NAME:P1} fiel ein, dass ihr Vater immer warnte,\nnicht zu viel Süßes zu essen, um kein Zahnweh zu bekommen.	En regardant sa maman, {NAME:P1} se souvint que Papa\nlui disait toujours qu’elle aurait mal aux dents en mangeant trop de sucreries.	{NAME:P1} si ricordò che il papà\nle aveva sempre detto che mangiare troppi dolci fa male ai denti.	Vendo sua mãe, {NAME:P1} se lembrou do que seu pai sempre dizia:\n“não exagere muito nos doces, porque eles podem fazer mal para os dentes.”	Mirando a su mamá, {NAME:P1} recordó que el papá siempre\nle advertía que no comiera tantas golosinas, que le causaría dolor de muelas.	お母さん⁠を​見⁠て、​{NAME:P1}​は、​お父さん⁠が​いつも、​歯⁠が​いたく⁠なる⁠から\n甘い​もの⁠を​食べ​過ぎ⁠ない​よう⁠に⁠と​言っ⁠て​い⁠た​こと⁠を​思い出し⁠まし⁠た。	Sambil menatap tangan Ibu, {NAME:P1} ingat bahwa Ayah selalu\nmengingatkan untuk tidak makan permen terlalu banyak karena bisa sakit gigi.	Sambil melihat ibu, {NAME:P1} teringat Ayah selalu mengingatkan agar\ntidak makan terlalu banyak gula-gula kerana gigi boleh menjadi sakit.	نظرت {NAME:P1} إلى والدتها، وتذكرت أن الأب كان يحذرها\nدائمًا من الإكثار من تناول الحلوى لأنها قد تؤذي أسنانها.
girl.page.40	{NAME:P1} closed her eyes, now realizing just how complicated\nadulthood is and the need to always remember what’s “good” and what’s “bad.”	{NAME:P1} зажмурилась и подумала: как это трудно\n– быть взрослой и всегда держать в уме, что хорошо, а что плохо.	{NAME:P1} schloss die Augen und bemerkte, wie kompliziert das\nErwachsensein ist und immer daran zu denken, was „gut“ und „schlecht“ war.	{NAME:P1} ferma les yeux en réalisant qu’être adulte était compliqué,\net qu’il fallait toujours savoir ce qui était « bien » ou « mal ».	La bambina chiuse gli occhi. Essere grandi e pensare sempre\na che cosa è giusto e che cosa è sbagliato era davvero difficile.	{NAME:P1} fechou os olhos, percebendo agora como é complicado\nser adulto e ter que se lembrar sempre do que é “bom” e do que é “ruim”.	{NAME:P1} cerró los ojos, dándose cuenta lo difícil que es ser adulto\ny tener que señalar siempre lo que ‘está bien’ y lo que ‘está mal’.	目⁠を​閉じ⁠まし⁠た。​大人⁠に​なる​こと⁠は​とても⁠大変⁠で、​何⁠が​「良い​こと」\nで​何⁠が​「悪い​こと」​か⁠を​覚え⁠て​おか⁠ない⁠と​いけ⁠ない⁠と​思い⁠まし⁠た。	{NAME:P1} menutup matanya, sekarang menyadari rumitnya menjadi orang\ndewasa dan perlunya untuk selalu ingat hal yang “baik” dan “buruk.”	{NAME:P1} menutup mata, kini mengerti betapa rumitnya menjadi dewasa\ndan perlunya untuk selalu ingat perkara yang “baik” dan “buruk.”	أغمضت {NAME:P1} عينيها، وكانت قد أدركت مدى صعوبة أن\nتكون كبيرة وتضطر إلى تذكر كل ما هو ”جيد“ وما هو ”سيئ“.
girl.page.41	Suddenly, {NAME:P1} heard a sound. She opened her eyes…	Вдруг {NAME:P1} услышала какой-то звук. Она открыла глаза,	Da hörte {NAME:P1} auf einmal ein Geräusch.\nSie öffnete ihre Augen…	Soudain, {NAME:P1} entendit un bruit. Elle ouvrit les yeux…	In quel momento {NAME:P1} sentì un rumore. Riaprì gli occhi,	De repente, {NAME:P1} ouviu um som. Ela abriu os olhos…	De repente, {NAME:P1} escuchó un sonido. Abrió los ojos…	すると⁠その⁠時、​音⁠が​聞こえ⁠て​き⁠まし⁠た。\n​{NAME:P1}​が​目⁠を​開ける⁠と…	Mendadak {NAME:P1} mendengar suara. Dia membuka matanya…	Tiba-tiba, {NAME:P1} mendengar suatu bunyi. Dia membuka matanya…	فجأة، سمعت {NAME:P1} صوتًا. فتحت عينيها…
girl.page.42	…and saw her mom standing next to her bed.\n“Wake up {NAME:P1}! We don’t want to be late for kindergarten.”	И увидела, что рядом с её кроватью стоит мама.\n«{NAME:P1}, просыпайся, а то опоздаем в детский сад».	…und sah ihre Mutter neben ihrem Bett stehen. „Wach auf,\n{NAME:P1}! Wir wollen doch nicht zu spät zum Kindergarten kommen.“	…et vit sa maman debout à côté de son lit.\n« Réveille-toi, {NAME:P1} ! Nous voulons être à l’heure à l’école. »	E vide la mamma lì vicino al suo lettino. «Svegliati, {NAME:P1}!\nNon possiamo fare tardi. Devi andare all’asilo!»	…e viu sua mãe de pé ao lado da cama. “Acorde, {NAME:P1}!\nÉ melhor não se atrasar para a escola.”	…y vio a su mamá parada al lado de su cama. “¡Despierta,\n{NAME:P1}! No queremos llegar tarde al jardín de infantes”.	お母さん⁠が​ベッド⁠の​横⁠に​立っ⁠て​いる​の⁠を​見⁠まし⁠た。\n「起き⁠て。​{NAME:P1}​！⁠幼稚園⁠に​おくれ⁠ない​よう⁠に⁠ね」	…dan melihat mama berdiri di dekat tempat tidurnya.\n“Bangun, {NAME:P1}! Jangan sampai kita terlambat datang ke TK.”	…dan melihat ibunya berdiri di sisi katil.\n“Bangun, {NAME:P1}! Kita tidak mahu lewat pergi ke tadika.”	…ورأت والدتها تقف بجانب سريرها وتقول: ”استيقظي يا {NAME:P1}!\nوإلّا سنتأخّر عن الذّهاب إلى الروضة“.
girl.page.43	“Just a dream,” sighed {NAME:P1}. “Just a dream.”	«Так это всего лишь сон!\n‒ вздохнула {NAME:P1}. ‒ Всего лишь сон».	„Nur ein Traum“, seufzte {NAME:P1} erleichtert. „Nur ein Traum.“	« Juste un rêve, soupira {NAME:P1}. C’était juste un rêve. »	«Era solo un sogno!», sospirò sollevata {NAME:P1}. «Solo un sogno».	“Foi só um sonho”, suspirou {NAME:P1}. “Foi só um sonho.”	“Sólo un sueño”, suspiró {NAME:P1}. “Fue sólo un sueño”.	「ただ⁠の​夢⁠だ⁠わ」​{NAME:P1}​は、\n​ため息⁠を​つき⁠まし⁠た。​「ただ⁠の​夢⁠よ」	“Hanya mimpi,” {NAME:P1} mendesah “Cuma mimpi.”	“Cuma mimpi,” keluh {NAME:P1}. “Cuma mimpi.”	تنهدت {NAME:P1} وقالت: ”يُسعدني أن هذا كان مجرد حلم“.
spotlight.keywords											
tags.for.filters											
