Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.22	The starling spent the whole day trying to sing\nlike all of her friends at once, but nothing worked!	Скворчиха потратила целый день, пытаясь спеть,\nкак все её друзья вместе, но у неё ничего не получалось!	Der Star versuchte den ganzen Tag über so zu singen wie\nall ihre Freunde gemeinsam, aber es funktionierte nicht!	L’étourneau passa la journée entière à essayer de chanter\ncomme tous ses amis en même temps, mais rien ne fonctionna !	Lo storno passò tutto il giorno a provare a cantare come\ntutti i suoi amici allo stesso tempo, ma non ci riusciva!	A estorninho ficou o dia inteiro tentando cantar\ncomo todos os seus amigos juntos, mas nada dava certo!	El estornino pasó todo el día tratando de cantar\ncomo todos sus amigos al mismo tiempo, ¡pero no lo logró!	{NAME:P1}​は​一⁠日⁠中、​他⁠の​みんな⁠と​歌う​よう⁠に\n練習​し⁠まし⁠た⁠が、​うまく​いき⁠ませ⁠ん⁠でし⁠た⁠！	Burung jalak itu seharian mencoba bernyanyi seperti\nsemua temannya sekaligus, tapi tidak berhasil!	Seharian itu, si perling cuba menyanyi seperti semua rakannya pada satu masa\nyang sama, tetapi sekali pun tidak berhasil!	أمضت الزرزورة اليوم كله تُحاول الغناء بأصوات\nجميع أصدقائها في الوقت نفسه، لكنّها فشلت!
girl.page.23	She got a sore throat, and she couldn’t sing as beautifully as at the rehearsals.	Только горлышко заболело.\nНо так же красиво, как на репетициях, не выходило!	Ihre Kehle schmerzte, aber sie konnte\nnicht so schön singen wie bei den Proben.	Elle avait mal à la gorge, et elle ne pouvait\npas chanter aussi bien que durant les répétitions.	Gli venne il mal di gola, ma non riusciva\na cantare in un bel coro come durante le prove.	Ela ficou até com dor de garganta,\ne não conseguia mais cantar como nos ensaios.	Le dolía la garganta y no podía cantar tan bien como en los ensayos.	{NAME:P1}​は​のど⁠が​痛く​なっ⁠て、​リハーサル⁠の\nとき⁠の​よう⁠に​美しく​歌う​こと⁠が​でき⁠ませ⁠ん⁠でし⁠た。	Tenggorokannya malah sakit, dan dia tidak bisa bernyanyi seindah saat latihan.	Dia berasa sakit tekak dan tidak dapat lagi menyanyi semerdu ketika latihan.	أرهقت حنجرتها من كثرة الغناء، ولم تعد قادرةً على\nالتغريد بصوتٍ جميل كما كانت تفعل في البروفات.
girl.page.24	Disappointed, {NAME:P1} decided to listen to her friends’ rehearsal.	Расстроенная, {NAME:P1} решила посмотреть, как репетируют её друзья.	Enttäuscht entschied {NAME:P1}, bei den Proben ihrer Freunde zuzuhören.	Déçue, {NAME:P1} décida d’écouter les répétitions de ses amis.	Delusa, {NAME:P1} decise di ascoltare le prove del coro.	Frustrada, {NAME:P1} decidiu ir a um ensaio para ouvir seus amigos cantando.	Decepcionada, {NAME:P1} decidió ir a escuchar ensayar a sus amigos.	がっかり⁠し⁠た​{NAME:P1}​は、​友だち⁠の\nリハーサル⁠を​聞き⁠に​行く​こと⁠に​し⁠まし⁠た。	Karena kecewa, {NAME:P1} memutuskan\nuntuk mendengarkan latihan teman-temannya.	Dengan rasa kecewa, {NAME:P1} memutuskan\nuntuk mendengar latihan rakan-rakannya.	شعرت {NAME:P1} بخيبة أمل، وفكّرت في العودة إلى الفرقة.
girl.page.25	She perched quietly on a tree branch nearby\nand listened to their beautiful singing…	Она незаметно присела на ветку яблони неподалёку от птиц\nи стала слушать, как они поют…	Sie hockte sich leise auf einen Ast in der Nähe\nund lauschte ihren wunderschönen Gesängen…	Elle se percha en silence sur une branche aux alentours,\net écouta leur magnifique chant…	Si appollaiò silenziosa su un ramo e si mise ad ascoltare il bel canto…	Ela pousou discretamente em um galho ali\nperto e ouviu o belo canto dos pássaros…	Se posó silenciosamente en la rama de un árbol cercano\ny escuchó su hermoso canto…	{NAME:P1}​は​近く⁠の​木⁠の​枝⁠に​そっと⁠止まり、\nトリ⁠たち⁠の​美しい​歌声⁠を​聞い⁠て​い⁠まし⁠た…	Dia bertengger diam-diam di cabang pohon yang di dekat tempat latihan\ndan mendengarkan nyanyian merdu mereka…	Dia bertengger di atas dahan pohon yang berhampiran secara senyap-senyap\ndan mendengar nyanyian mereka yang merdu…	جلست على فرعٍ قريب تستمع إلى أصوات أصدقائها الجميلة وهُم يُغنّون معًا.
girl.page.26	While enjoying the music, she remembered why she loved to sing\n– not to show how pretty her voice was, but to have others rejoice in its beauty!	Наслаждаясь мелодией, она вспомнила, почему так сильно любила петь – не чтобы\nпоказать, какой красивый у неё голос, а чтобы передать эту красоту другим!	Während sie die Musik genoss, erinnerte sie sich, wieso sie das Singen\nliebte – um andere an der Schönheit ihrer Stimme teilhaben zu lassen.	Elle se rappela pourquoi elle aimait chanter – non pas pour montrer\nque sa voix était belle, mais pour voir les autres se réjouir de sa beauté !	Mentre ascoltava, si ricordò perché amava cantare – non per mostrare\na tutti la sua bella voce, ma perché godessero della bellezza del canto!	Absorvida pelo canto, ela entendeu por que amava cantar: não era para se\nexibir com a sua voz, mas para que os outros pudessem apreciar a música!	Mientras escuchaba recordó por qué le gustaba el canto; no era para exhibir\nsu hermosa voz ¡era para que los demás se regocijaran con su belleza!	音楽⁠を​楽しみ⁠ながら、​どうして⁠歌⁠が​好き⁠な​の⁠か⁠を​思い出し⁠まし⁠た。​美し\nい​歌声⁠を​見せつける​の⁠で⁠は⁠なく、​みんな⁠に​よろこん⁠で​もらう​ため⁠です⁠！	Sambil menikmati musik, dia ingat alasan dia senang bernyanyi – bukan\nuntuk memamerkan keindahan suaranya, tetapi bersama yang lain menikmatinya!	Ketika menikmati lagu, dia teringat mengapa dia suka menyanyi – bukan\nuntuk menunjuk merdu suaranya, tetapi supaya orang lain menikmatinya!	بينما كانت تستمع للألحان العذبة، تذكّرت السبب الحقيقي وراء عشقها للغناء\n‒ لم يكن الهدف أن تُبهر الآخرين بجمال صوتها، بل أن تُسعدهم بأغانيها.
girl.page.27	And now, because of her haughtiness, she had fallen out with her friends.\n{NAME:P1} was so ashamed that she was going to quietly fly away…	А теперь из-за своего высокомерия она рассорилась с друзьями.\n{NAME:P3} стало так стыдно, и она хотела незаметно улететь…	Und nun hatte sie sich wegen ihrer Arroganz von ihren Freunden entzweit.\n{NAME:P1} schämte sich so, dass er leise davonfliegen wollte…	Et à cause de son arrogance, elle avait perdu ses amis.\n{NAME:P1} avait tellement honte qu’elle s’apprêtait à s’envoler discrètement…	Ed ora, a causa della sua superbia, aveva litigato con i suoi amici.\n{NAME:P1} si vergognava così tanto che stava per volare via…	E, agora, por causa da sua arrogância, ela tinha brigado com seus amigos.\nMuito envergonhada, {NAME:P1} estava quase indo embora quietinha…	Y ahora, por su arrogancia, se había peleado con sus amigos.\n{NAME:P1} estaba avergonzada y se disponía a alejarse silenciosamente…	しかし、​{NAME:P1}​が​うぬぼれ⁠て​い⁠た​せい⁠で、​友だち⁠と​仲⁠が​悪く​なっ⁠て​し\nまい​まし⁠た。​{NAME:P1}​は​恥ずかしく⁠て、​そっと⁠飛び​去ろ⁠う⁠と​し⁠まし⁠た…	Dan kini, karena kesombongannya, dia berselisih dengan teman-temannya.\n{NAME:P1} sangat malu sehingga dia ingin diam-diam terbang menjauh…	Dan kini, kerana kesombongannya, dia kehilangan rakan. {NAME:P1}\nberasa amat malu hingga berasa ingin terbang pergi senyap-senyap…	”لقد تخاصمتُ مع أصدقائي بسبب غروري“ شعرت {NAME:P1} بالخجل الشديد،\nوأرادت أن تُحلّق بعيدًا دون أن يراها أحد.
girl.page.28	When suddenly the rehearsal was paused.	Как вдруг репетиция остановилась.	Als die Probe plötzlich unterbrochen wurde.	Quand soudain la répétition s’arrêta.	Quando improvvisamente le prove s’interruppero.	Quando, de repente, o ensaio parou.	Cuando, de repente, el ensayo se detuvo.	ところが⁠その⁠とき、​リハーサル⁠が​止まり⁠まし⁠た。	Ketika tiba-tiba latihan itu dihentikan sejenak.	Namun tiba-tiba latihan itu terhenti.	وفجأةً، توقّفت البروفة.
girl.page.29	“If only we had {NAME:P1} with us,” the robin sighed.\n“Oh, yes,” said the nightingale. “With her the song was far more beautiful.”	«Эх, – вздохнула малиновка. – А вот если бы с нами была {NAME:P1}».\n«Да, – добавил соловей. – С ней песня выходила лучше».	„Wenn nur {NAME:P1} bei uns wäre“, seufzte das Rotkehlchen.\n„Oh ja“, sagte die Nachtigall. „Mit ihr wäre das Lied deutlich schöner.“	« Si seulement {NAME:P1} était là » soupira le rouge-gorge.\n« Oui, dit le rossignol. Avec elle, le chant était bien plus beau. »	«Se solo {NAME:P1} fosse con noi», sospirò il pettirosso.\n«Ah, sì», disse l’usignolo. «Con lei il coro era molto più bello».	“Só falta a {NAME:P1} aqui com a gente”, suspirou o papo-ruivo.\n“É mesmo”, disse o rouxinol. “Com ela, a música ficaria muito mais bonita.”	“Ojalá {NAME:P1} estuviese con nosotros”, suspiró el petirrojo.\n“Oh, sí”, replicó el ruiseñor. “Con ella la música era mucho más bella”.	「{NAME:P1}​が​い⁠たら…​」​コマドリ⁠が​ため息⁠を​つき⁠まし⁠た。​「{NAME:P1}\nが​い⁠たら、​歌⁠は​もっと⁠美しく​なっ⁠た⁠のに」​ナイチンゲール⁠が​言い⁠まし⁠た。	“Kalau saja {NAME:P1} masih bersama kita,” berkecet mendesah.\n“Oh, ya,” kata bulbul. “Kalau ada dia, lagu ini jauh lebih indah.”	“Kalaulah {NAME:P1} ada bersama kita,” keluh si robin.\n“Oh, ya,” kata si bulbul. “Kalau dia ada, nyanyian ini akan lebih merdu lagi.”	تنهدّ أبو الحناء وقال: ”لو كانت {NAME:P1} مَعنا الآن!“ قال العندليب مُوافقًا:\n”صحيح، كانت الأغنية أجمل بكثير عندما كانت تُغنّي مَعنا“.
girl.page.30	“I miss her, too,” the lark agreed. “What if we invite her to join us again?”	«И мне её не хватает, – согласился дирижёр-жаворонок.\n– Может быть, мы пригласим её репетировать с нами снова?»	„Ich vermisse sie auch“, stimmte die Lerche zu.\n„Was wäre, wenn wir sie wieder einladen, bei uns mitzumachen?“	« Elle me manque aussi, acquiesça l’alouette.\nEt si nous l’invitions à nous rejoindre à nouveau ? »	«Manca anche a me», concordò l’allodola.\n«E se la invitassimo di nuovo a cantare con noi?»	“Eu também sinto falta dela”, concordou o laverca.\n“E se a gente convidar a {NAME:P1} para entrar de novo no coral?”	“Yo también la extraño”, coincidió el zorzal.\n“¿Y si la invitamos a que se una con nosotros otra vez?”	「{NAME:P1}​が​い⁠なく⁠て​さみしい⁠よ」​ヒバリ⁠が​言い⁠まし⁠た。\n「また​{NAME:P1}​を​呼ん⁠だら​どう⁠だい⁠？」	“Aku juga merindukan dia,” burung sanma sepakat.\n“Bagaimana kalau kita ajak dia untuk bergabung dengan kita lagi?”	“Saya pun rindu kepadanya,” si lark bersetuju.\n“Bagaimana kalau kita ajak dia menyertai kita semula?”	قال القائد: ”أنا أيضًا أفتقدها. ماذا لو دعونَاها للانضمام إلينا مُجدّدًا؟“
girl.page.31	“My friends!” {NAME:P1} flew out of the tree. “I’m so sorry!\nI acted badly because I wanted to be better than everyone else. I’m ashamed!”	«Друзья! – {NAME:P1} выпорхнула из-за дерева. – Простите меня!\nЯ так ужасно себя вела. Хотела быть на первом месте. Мне очень стыдно!»	„Mein Freunde“, {NAME:P1} zeigte sich. „Ich schäme mich!\nIch habe mich schlecht verhalten, denn ich wollte besser als alle anderen sein.“	« Mes amis ! dit {NAME:P1}. Je suis désolée ! Je me suis mal comportée\ncar je voulais être meilleure que vous. J’ai vraiment honte ! »	«Amici!», disse {NAME:P1} spiccando il volo. «Mi dispiace! Mi sono\ncomportata male perché pensavo di essere meglio di tutti. Che vergogna!»	“Amigos!” {NAME:P1} saiu voando da árvore. “Perdão! Eu me comportei\nmal porque queria ser melhor do que todo mundo. Que vergonha!”	“¡Amigos!” {NAME:P1} voló desde el árbol. “¡Perdón! Actué mal\nporque quería ser mejor que los demás. ¡Estoy avergonzada!”	「みんな⁠！」​{NAME:P1}​が​木⁠から​飛び出し⁠まし⁠た。​「ごめんなさい⁠！⁠みんな\nより​上手⁠で​い⁠たかっ⁠た⁠から、​ひどい​こと​し⁠た⁠わ。​恥ずかしい⁠わ⁠！」	“Teman-teman!” {NAME:P1} keluar dari pohon. “Aku sangat menyesal!\nAku bertingkah buruk karena ingin lebih baik dari yang lain. Aku malu!”	“Sahabatku!” {NAME:P1} keluar dari celah pohon. “Maafkan saya!\nSaya bersikap buruk kerana mahu mengatasi semua orang. Saya berasa malu!”	خرجت {NAME:P1} من بين الأغصان وقالت: ”أصدقائي، أنا آسفةٌ جدًا. لقد تصرفتُ\nبشكلٍ سيء لأنّني أردتُ أن أكون أفضل من الجميع. أنا خجلةٌ من نفسي!“
girl.page.32	The birds were happy to see her and were not angry at all.	Птицы обрадовались ей и совсем не сердились.	Die Vögel freuten sich aufrichtig, sie zu sehen.	Les oiseaux étaient simplement ravis de la voir.	Gli uccelli, contenti di vederla, non erano arrabbiati.	Os pássaros ficaram felizes ao rever a {NAME:P1} e não estavam nada bravos.	Los pájaros se alegraron de verla, y no estaban enojados.	トリ⁠たち⁠は​{NAME:P1}​を​見⁠て​よろこび、\n​おこり⁠ませ⁠ん⁠でし⁠た。	Para burung itu senang melihatnya dan tidak marah sama sekali.	Burung-burung itu berasa gembira melihatnya dan tidak marah sedikit pun.	فرح الطيور برؤيتها، ولم يكن أحدٌ غاضبًا منها.
girl.page.33	{NAME:P1} said, “I don’t want to sing solo. A choir only works with all of us!”	А {NAME:P1} добавила: «Я поняла,\nчто в музыке нет кого-то одного. Это работа всей команды».	{NAME:P1} sagte: „Ich möchte nicht allein singen.\nEin Chor funktioniert nur mit allen!“	{NAME:P1} dit : « Je ne veux pas chanter seule. Nous sommes une chorale ! »	{NAME:P1} disse: «Non voglio cantare da sola.\nSiamo un coro solo tutti insieme!»	{NAME:P1} disse: “Eu não quero cantar sozinha.\nUm coral só é um coral com todos nós!”	{NAME:P1} dijo, “no quiero cantar sola; ¡un coro sólo funciona con todos!”	{NAME:P1}​は​言い⁠まし⁠た。​「1⁠人⁠は​イヤ⁠よ。\nコーラス⁠は​みんな⁠で​歌わ⁠ない⁠と⁠！」	{NAME:P1} berkata, “Aku tidak ingin bernyanyi sendiri.\nPaduan suara hanya berjalan dengan kehadiran kita semua!”	{NAME:P1} berkata, “Saya tidak mahu menyanyi solo.\nKoir ini hanya akan berjaya jika kita bekerjasama!”	قالت {NAME:P1}: ”لقد أدركتُ أن الغناء معكم أجمل\nبكثير من الغناء وحدي. أنتم من يجعل أغنيتي حقيقية“.
girl.page.34	“It’s good that you see that now!” said the lark.\n“Now, our performance will be just wonderful!”	Жаворонок согласился: «Хорошо, что ты поняла это!\nНаше выступление будет просто замечательным!»	„Es ist gut, dass du das jetzt erkennst!“, sagte die Lerche.\n„Nun wird unser Auftritt einfach wunderbar!“	« Je suis content que tu le comprennes enfin ! dit l’alouette.\nMaintenant, notre représentation sera magnifique ! »	«L’hai capito adesso!», disse l’allodola.\n«Ora sì che la nostra esibizione sarà magnifica!»	“Que bom que você entende isso agora!”, disse o laverca.\n“Agora, nossa apresentação será simplesmente maravilhosa!”	“¡Qué bueno que ahora puedas entenderlo!”, dijo el zorzal.\n“¡Nuestra actuación será ahora simplemente maravillosa!”	「それ⁠が​わかっ⁠て​よかっ⁠た⁠よ⁠！」​ヒバリ⁠は​言い⁠まし⁠た。\n「さあ、​僕⁠たち⁠の​コーラス⁠は​とても⁠すばらしい​もの⁠に​なる⁠ぞ⁠！」	“Baguslah, ternyata kamu mengerti sekarang!” ujar burung sanma.\n“Sekarang, penampilan kita akan luar biasa!”	“Baguslah kamu sudah faham sekarang!” kata si lark.\n“Sekarang, persembahan kita akan menjadi hebat!”	قال القائد: ”من الجيد أنّكِ أدركتِ ذلك! الآن، سيصبح أداؤنا رائعًا!“
girl.page.35	And so it was. The bird choir sang in front of the audience, and no one\nremained indifferent. They had never heard such beautiful music before.	Так оно и вышло. Когда птичий хор выступил перед жителями сада, никто\nне остался равнодушным. Ведь такой красивой музыки они ещё не слышали.	So geschah es. Der Vogelchor sang vor Publikum, und alle waren begeistert.\nSie hatten nie zuvor solch wunderschöne Musik gehört.	Et elle le fut. La chorale d’oiseaux chanta, et nul ne resta indifférent.\nLe public n’avait jamais entendu de musique aussi magnifique.	E così fu. Il coro d’uccelli cantò in pubblico, e nessuno rimase indifferente.\nNon avevano mai sentito musica tanto bella in vita loro.	E foi o que aconteceu. Diante do coral de pássaros, a plateia inteira\nficou emocionada. Eles nunca tinham ouvido um canto tão bonito antes.	Y así fue. El coro de los pájaros cantó para una audiencia que no fue indiferente.\nNunca habían escuchado música tan hermosa.	その⁠通り⁠に​なり⁠まし⁠た。​トリ⁠たち⁠は​みんな⁠の​前⁠で​歌い⁠まし⁠た。\nこんなにも⁠美しい​音楽⁠を​聞い⁠た​の⁠は​はじめて⁠でし⁠た。	Begitulah. Paduan suara itu bernyanyi di depan penonton, tanpa ada yang\nmengabaikan. Mereka tidak pernah mendengar musik seindah itu sebelumnya.	Demikianlah. Koir burung bernyanyi di depan penonton dan tiada yang\ntidak endah. Mereka tidak pernah mendengar lagu seindah ini sebelumnya.	وهكذا كان. غَنّت الفرقة أمام الجمهور، ولم يبقَ أحدٌ غير مُتأثّر.\nلم يسمعوا من قبل مثل هذه الموسيقى الجميلة.
spotlight.keywords											
tags.for.filters											
